district,subdistrict,unit_index,form_type,vote_phase,ballot_total,ballot_valid,ballot_invalid,ballot_no_vote,นิติศักดิ์ ธรรมเพชร,พ.ต.อ.พงศ์พสิษฐ์ ทองด้วง,ภพเอกอัคร อินทรโม,วรท เทอดวีระพงศ์,ศุภกร ขุนชิต,สมเสริม ชูรักษ์,อธิคม ขุนแก้ว,pdf_page,pdf_sequence,unit_district,source_subdistrict_pdf,polling_unit_no,moo,polling_place_pdf,registered_voters_66,province,registrar,latlong_subdistrict,latlong_location,latitude,longitude,electorate,latlong_row_id,latlong_match_method,latlong_match_score,coordinate_reused_count,merge_key_subdistrict_unit,latlong_merge_status,latlong_result_match_method
ป่าพะยอม,ลานข่อย,6,constituency,election_day,628,598,8,22,247,4,72,246,29,0,0,6,430,ป่าพะยอม,ลานข่อย,7,6,ศาลาประจ าหมู่บ้านบ้านมาดนั่ง,611,พัทลุง,ท้องถิ่นเทศบาลตำบลลานข่อย,ลานข่อย,ศาลาประจำหมู่บ้านบ้านมาดนั่ง,7.8553141,99.8013351,2,260,location_exact_normalized,1.0,1,ลานข่อย|6,matched,exact_key
ป่าพะยอม,ลานข่อย,7,constituency,election_day,361,341,13,7,169,2,54,103,11,0,2,6,431,ป่าพะยอม,ลานข่อย,8,7,ศาลาประจ าหมู่บ้านบ้านห้วยศรีเกษร,637,พัทลุง,ท้องถิ่นเทศบาลตำบลลานข่อย,ลานข่อย,ศาลาประจำหมู่บ้านบ้านห้วยศรีเกษร,7.8684401,99.902977,2,261,location_exact_normalized,1.0,1,ลานข่อย|7,matched,exact_key
ป่าพะยอม,ลานข่อย,8,constituency,election_day,513,499,12,2,195,3,57,219,23,0,2,6,432,ป่าพะยอม,ลานข่อย,9,8,ศาลาประจ าหมู่บ้านบ้านห้วยร าพึง,407,พัทลุง,ท้องถิ่นเทศบาลตำบลลานข่อย,ลานข่อย,ศาลาประจำหมู่บ้านบ้านห้วยรำพึง,7.8553141,99.8013351,2,262,location_exact_normalized,1.0,1,ลานข่อย|8,matched,exact_key
ป่าพะยอม,ลานข่อย,9,constituency,election_day,507,491,4,12,156,1,51,255,27,1,0,6,433,ป่าพะยอม,ลานข่อย,10,9,ศาลาประจ าหมู่บ้านบ้านควนยาว,764,พัทลุง,ท้องถิ่นเทศบาลตำบลลานข่อย,ลานข่อย,ศาลาประจำหมู่บ้านบ้านควนยาว,7.8553141,99.8013351,2,263,location_exact_normalized,1.0,1,ลานข่อย|9,matched,exact_key
ป่าพะยอม,ลานข่อย,10,constituency,election_day,342,327,6,9,137,2,58,114,16,0,0,,,,,,,,,,,,,,,,,,,,,unmatched,
ป่าพะยอม,ลานข่อย,11,constituency,election_day,595,581,7,7,268,2,51,243,17,0,0,,,,,,,,,,,,,,,,,,,,,unmatched,
ศรีนครินทร์,ลำสินธ์ุ,0,constituency,election_day,561,534,8,19,259,2,79,140,53,1,0,7,464,ศรีนครินทร์,ล าสินธุ์,1,1,ศาลาประจ าหมู่บ้านบ้านคลองหมวย,687,พัทลุง,อำเภอศรีนครินทร์,ลำสินธุ์,ศาลาประจำหมู่บ้านบ้านคลองหมวย,7.565728799999999,99.9318053,2,209,location_exact_normalized,1.0,1,ล าสินธุ์|0,matched,fallback_unique_subdistrict_key
ศรีนครินทร์,ลำสินธ์ุ,1,constituency,election_day,399,388,10,1,164,0,27,179,17,1,0,7,465,ศรีนครินทร์,ล าสินธุ์,2,2,ศาลาประจ าหมู่บ้านบ้านสวนหมาก,488,พัทลุง,อำเภอศรีนครินทร์,ลำสินธุ์,ศาลาประจำหมู่บ้านบ้านสวนหมาก,7.5045591,99.9073986,2,210,location_exact_normalized,1.0,1,ล าสินธุ์|1,matched,fallback_unique_subdistrict_key
ศรีนครินทร์,ลำสินธ์ุ,2,constituency,election_day,536,511,20,5,257,1,34,183,33,1,2,7,466,ศรีนครินทร์,ล าสินธุ์,3,3,ศาลาประจ าหมู่บ้านบ้านล าสินธุ์,635,พัทลุง,อำเภอศรีนครินทร์,ลำสินธุ์,ศาลาประจำหมู่บ้านบ้านลำสินธุ์,7.533063,99.937284,2,211,location_exact_normalized,1.0,1,ล าสินธุ์|2,matched,fallback_unique_subdistrict_key
ศรีนครินทร์,ลำสินธ์ุ,3,constituency,election_day,221,214,3,4,122,0,16,71,4,1,0,7,467,ศรีนครินทร์,ล าสินธุ์,4,4,ศาลาประจ าหมู่บ้านบ้านห้วยท าผัง,261,พัทลุง,อำเภอศรีนครินทร์,ลำสินธุ์,ศาลาประจำหมู่บ้านบ้านห้วยทำผัง,7.5045591,99.9073986,2,212,location_exact_normalized,1.0,1,ล าสินธุ์|3,matched,fallback_unique_subdistrict_key
ศรีนครินทร์,ลำสินธ์ุ,4,constituency,election_day,417,400,7,10,189,1,44,148,11,1,6,7,468,ศรีนครินทร์,ล าสินธุ์,5,5,ศาลาประจ าหมู่บ้านบ้านโหล๊ะไฟ,483,พัทลุง,อำเภอศรีนครินทร์,ลำสินธุ์,ศาลาประจำหมู่บ้านบ้านโหล๊ะไฟ,7.507218399999999,99.9070129,2,213,location_exact_normalized,1.0,1,ล าสินธุ์|4,matched,fallback_unique_subdistrict_key
ศรีนครินทร์,ลำสินธ์ุ,5,constituency,election_day,591,568,20,3,261,3,74,195,30,2,3,7,469,ศรีนครินทร์,ล าสินธุ์,6,6,ศาลาประจ าหมู่บ้านบ้านโตน,690,พัทลุง,อำเภอศรีนครินทร์,ลำสินธุ์,ศาลาประจำหมู่บ้านบ้านโตน,7.501031,99.9085119,2,214,location_exact_normalized,1.0,1,ล าสินธุ์|5,matched,fallback_unique_subdistrict_key
ศรีนครินทร์,ลำสินธ์ุ,6,constituency,election_day,604,587,15,2,278,2,34,257,15,0,1,7,470,ศรีนครินทร์,ล าสินธุ์,7,7,ศาลาประจ าหมู่บ้านบ้านขาม,716,พัทลุง,อำเภอศรีนครินทร์,ลำสินธุ์,ศาลาประจำหมู่บ้านบ้านขาม,7.508669999999999,99.921707,2,215,location_exact_normalized,1.0,1,ล าสินธุ์|6,matched,fallback_unique_subdistrict_key
ศรีนครินทร์,ลำสินธ์ุ,7,constituency,election_day,563,544,11,8,255,0,49,194,43,2,1,7,471,ศรีนครินทร์,ล าสินธุ์,8,8,ศาลาประจ าหมู่บ้านบ้านล าสินธุ์เหนือ,728,พัทลุง,อำเภอศรีนครินทร์,ลำสินธุ์,ศาลาประจำหมู่บ้านบ้านลำสินธุ์เหนือ,7.533063,99.937284,2,216,location_exact_normalized,1.0,1,ล าสินธุ์|7,matched,fallback_unique_subdistrict_key
ศรีนครินทร์,ลำสินธ์ุ,8,constituency,election_day,233,225,7,1,100,0,10,105,9,0,1,7,472,ศรีนครินทร์,ล าสินธุ์,9,9,ศาลาประจ าหมู่บ้านบ้านโหล๊ะอม,312,พัทลุง,อำเภอศรีนครินทร์,ลำสินธุ์,ศาลาประจำหมู่บ้านบ้านโหล๊ะอม,7.5045591,99.9073986,2,217,location_exact_normalized,1.0,1,ล าสินธุ์|8,matched,fallback_unique_subdistrict_key
กงหรา2,สมหวัง,0,constituency,election_day,316,302,8,6,137,2,32,111,19,1,0,8,508,กงหรา,สมหวัง,1,1,ศาลาประจ าหมู่บ้านบ้านคลองล า,386,พัทลุง,อำเภอกงหรา,สมหวัง,ศาลาประจำหมู่บ้านบ้านคลองลำ,7.5077431,100.0024084,2,0,location_exact_normalized,1.0,1,สมหวัง|0,matched,exact_key
กงหรา2,สมหวัง,1,constituency,election_day,665,625,23,17,221,3,109,256,33,1,2,8,509,กงหรา,สมหวัง,2,2,ศาลาประชาร่วมใจ (ช่องเตย),778,พัทลุง,อำเภอกงหรา,สมหวัง,ศาลาประชาร่วมใจ (ช่องเตย),7.5077431,100.0024084,2,1,location_exact_normalized,1.0,1,สมหวัง|1,matched,exact_key
กงหรา2,สมหวัง,2,constituency,election_day,396,379,13,4,121,1,46,189,22,0,0,8,510,กงหรา,สมหวัง,3,3,ศาลาประจ าหมู่บ้านบ้านสมหวังตก,508,พัทลุง,อำเภอกงหรา,สมหวัง,ศาลาประจำหมู่บ้านบ้านสมหวังตก,7.52108,100.008,2,2,location_exact_normalized,1.0,1,สมหวัง|2,matched,exact_key
กงหรา2,สมหวัง,3,constituency,election_day,358,332,20,6,88,0,60,166,16,1,1,8,511,กงหรา,สมหวัง,4,4,โรงเรียนวัดหวัง,478,พัทลุง,อำเภอกงหรา,สมหวัง,โรงเรียนวัดหวัง,7.5076504,99.9837692,2,3,location_exact_normalized,1.0,1,สมหวัง|3,matched,exact_key
กงหรา2,สมหวัง,4,constituency,election_day,413,392,9,12,135,2,48,175,29,0,3,8,512,กงหรา,สมหวัง,5,4,ศาลาการเปรียญวัดสมหวัง,483,พัทลุง,อำเภอกงหรา,สมหวัง,ศาลาการเปรียญวัดสมหวัง,7.507084499999999,99.9848915,2,4,location_exact_normalized,1.0,1,สมหวัง|4,matched,exact_key
กงหรา2,สมหวัง,5,constituency,election_day,374,345,20,9,176,4,56,68,38,0,3,8,513,กงหรา,สมหวัง,6,5,ศาลาประจ าหมู่บ้านบ้านไสคุณเปลือย,464,พัทลุง,อำเภอกงหรา,สมหวัง,ศาลาประจำหมู่บ้านบ้านไสคุณเปลือย,7.4978326,100.015403,2,5,location_exact_normalized,1.0,1,สมหวัง|5,matched,exact_key
กงหรา2,สมหวัง,6,constituency,election_day,427,411,12,4,198,0,50,135,25,2,1,8,514,กงหรา,สมหวัง,7,6,ศาลาประจ าหมู่บ้านบ้านพรุนาแด้,526,พัทลุง,อำเภอกงหรา,สมหวัง,ศาลาประจำหมู่บ้านบ้านพรุนาแด้,7.4922222,100.0025,2,6,location_exact_normalized,1.0,1,สมหวัง|6,matched,exact_key
กงหรา2,สมหวัง,7,constituency,election_day,197,186,4,7,83,0,36,61,5,0,1,8,515,กงหรา,สมหวัง,8,7,ศาลาประจ าหมู่บ้านบ้านทุ่งเลียบ,234,พัทลุง,อำเภอกงหรา,สมหวัง,ศาลาประจำหมู่บ้านบ้านทุ่งเลียบ,7.550502400000001,100.0024084,2,7,location_exact_normalized,1.0,1,สมหวัง|7,matched,exact_key
ศรีนครินทร์,อ่างทอง,0,constituency,election_day,450,439,7,4,159,0,21,240,19,0,0,7,473,ศรีนครินทร์,อ่างทอง,1,1,ศาลาประจ าหมู่บ้านบ้านประดู่,535,พัทลุง,อำเภอศรีนครินทร์,อ่างทอง,ศาลาประจำหมู่บ้านบ้านประดู่,7.5629896,99.9241575,2,201,location_exact_normalized,1.0,1,อ่างทอง|0,matched,exact_key
ศรีนครินทร์,อ่างทอง,1,constituency,election_day,379,363,7,9,89,0,47,199,27,0,1,7,474,ศรีนครินทร์,อ่างทอง,2,2,ศาลาอเนกประสงค์บ้านสวนหลวง,490,พัทลุง,อำเภอศรีนครินทร์,อ่างทอง,ศาลาอเนกประสงค์บ้านสวนหลวง,7.5564909,99.9744535,2,202,location_exact_normalized,1.0,1,อ่างทอง|1,matched,exact_key
ศรีนครินทร์,อ่างทอง,2,constituency,election_day,498,468,20,10,134,1,52,254,26,1,0,7,475,ศรีนครินทร์,อ่างทอง,3,3,ศาลาประจ าหมู่บ้านบ้านอ่างทอง,618,พัทลุง,อำเภอศรีนครินทร์,อ่างทอง,ศาลาประจำหมู่บ้านบ้านอ่างทอง,7.5564909,99.9744535,2,203,location_exact_normalized,1.0,1,อ่างทอง|2,matched,exact_key
ศรีนครินทร์,อ่างทอง,3,constituency,election_day,538,530,1,7,84,2,31,396,15,1,1,7,476,ศรีนครินทร์,อ่างทอง,4,4,ศาลาอเนกประสงค์บ้านโหล๊ะหนุน,676,พัทลุง,อำเภอศรีนครินทร์,อ่างทอง,ศาลาอเนกประสงค์บ้านโหล๊ะหนุน,7.5505741,99.9603319,2,204,location_exact_normalized,1.0,1,อ่างทอง|3,matched,exact_key
ศรีนครินทร์,อ่างทอง,4,constituency,election_day,300,290,8,2,128,0,18,132,12,0,0,7,477,ศรีนครินทร์,อ่างทอง,5,5,ศาลาเอนกประสงค์บ้านปากแพรก,347,พัทลุง,อำเภอศรีนครินทร์,อ่างทอง,ศาลาอเนกประสงค์บ้านปากแพรก,7.5564909,99.9744535,2,205,location_fuzzy,0.9615,1,อ่างทอง|4,matched,exact_key
ศรีนครินทร์,อ่างทอง,5,constituency,election_day,223,214,8,1,59,1,24,122,7,1,0,7,478,ศรีนครินทร์,อ่างทอง,6,6,ศาลาประจ าหมู่บ้านบ้านเกาะเหรียง,272,พัทลุง,อำเภอศรีนครินทร์,อ่างทอง,ศาลาประจำหมู่บ้านบ้านเกาะเหรียง,7.5629896,99.9241575,2,206,location_exact_normalized,1.0,1,อ่างทอง|5,matched,exact_key
ศรีนครินทร์,อ่างทอง,6,constituency,election_day,299,285,6,8,138,0,29,98,17,0,3,7,479,ศรีนครินทร์,อ่างทอง,7,7,ศาลาเอนกประสงค์บ้านต้นตอ,389,พัทลุง,อำเภอศรีนครินทร์,อ่างทอง,ศาลาอเนกประสงค์บ้านต้นตอ,7.5564909,99.9744535,2,207,location_fuzzy,0.9583,1,อ่างทอง|6,matched,exact_key
ศรีนครินทร์,อ่างทอง,7,constituency,election_day,250,242,6,2,130,0,20,82,10,0,0,7,480,ศรีนครินทร์,อ่างทอง,8,8,ศาลาอเนกประสงค์บ้านเกาะขัน,279,พัทลุง,อำเภอศรีนครินทร์,อ่างทอง,ศาลาอเนกประสงค์บ้านเกาะขัน,7.5564909,99.9744535,2,208,location_exact_normalized,1.0,1,อ่างทอง|7,matched,exact_key
ป่าพะยอม,เกาะเต่า,0,constituency,election_day,530,511,16,3,191,6,24,267,20,3,0,4,390,ป่าพะยอม,เกาะเต่า,1,1,ศาลาประจ าหมู่บ้านบ้านไร่เจ็ดสิบ,621,พัทลุง,อำเภอป่าพะยอม,เกาะเต่า,ศาลาประจำหมู่บ้านบ้านไร่เจ็ดสิบ,7.8113025,99.8459774,2,175,location_exact_normalized,1.0,1,เกาะเต่า|0,matched,exact_key
ป่าพะยอม,เกาะเต่า,1,constituency,election_day,334,325,4,5,88,2,42,178,15,0,0,4,391,ป่าพะยอม,เกาะเต่า,2,2,ศาลาประจ าหมู่บ้านบ้านห้วยกรวด,408,พัทลุง,อำเภอป่าพะยอม,เกาะเต่า,ศาลาประจำหมู่บ้านบ้านห้วยกรวด,7.8554397,99.9101915,2,176,location_exact_normalized,1.0,1,เกาะเต่า|1,matched,exact_key
ป่าพะยอม,เกาะเต่า,2,constituency,election_day,339,329,3,7,89,2,28,191,18,1,0,4,392,ป่าพะยอม,เกาะเต่า,3,3,ศาลาประจ าหมู่บ้านบ้านบางหล่อ,462,พัทลุง,อำเภอป่าพะยอม,เกาะเต่า,ศาลาประจำหมู่บ้านบ้านบางหล่อ,7.791444299999999,99.8295765,2,177,location_exact_normalized,1.0,1,เกาะเต่า|2,matched,exact_key
ป่าพะยอม,เกาะเต่า,3,constituency,election_day,556,539,4,13,139,5,32,329,33,0,1,5,393,ป่าพะยอม,เกาะเต่า,4,3,ศูนย์สาธิตการตลาดบ้านบางหล่อ,660,พัทลุง,อำเภอป่าพะยอม,เกาะเต่า,ศูนย์สาธิตการตลาดบ้านบางหล่อ,7.791444299999999,99.8295765,2,178,location_exact_normalized,1.0,1,เกาะเต่า|3,matched,exact_key
ป่าพะยอม,เกาะเต่า,4,constituency,election_day,381,369,9,3,84,3,54,202,21,1,4,5,394,ป่าพะยอม,เกาะเต่า,5,4,ศาลาประจ าหมู่บ้านบ้านคลองใหญ่,1005,พัทลุง,อำเภอป่าพะยอม,เกาะเต่า,ศาลาประจำหมู่บ้านบ้านคลองใหญ่,7.8265429,99.8689005,2,179,location_exact_normalized,1.0,1,เกาะเต่า|4,matched,exact_key
ป่าพะยอม,เกาะเต่า,5,constituency,election_day,411,395,3,13,101,1,41,226,25,1,0,5,395,ป่าพะยอม,เกาะเต่า,6,5,ศาลาประจ าหมู่บ้านบ้านไสเลียบ,473,พัทลุง,อำเภอป่าพะยอม,เกาะเต่า,ศาลาประจำหมู่บ้านบ้านไสเลียบ,7.8321524,99.8957282,2,180,location_exact_normalized,1.0,1,เกาะเต่า|5,matched,exact_key
ป่าพะยอม,เกาะเต่า,6,constituency,election_day,352,343,4,5,57,1,56,205,22,2,0,5,396,ป่าพะยอม,เกาะเต่า,7,5,ศูนย์เรียนรู้บ้านไสเลียบ,623,พัทลุง,อำเภอป่าพะยอม,เกาะเต่า,ศูนย์เรียนรู้บ้านไสเลียบ,7.8321524,99.8957282,2,181,location_exact_normalized,1.0,1,เกาะเต่า|6,matched,exact_key
ป่าพะยอม,เกาะเต่า,7,constituency,election_day,500,486,8,6,92,3,58,301,30,0,2,5,397,ป่าพะยอม,เกาะเต่า,8,6,ศาลาประจ าหมู่บ้านบ้านปากเหมือง,555,พัทลุง,อำเภอป่าพะยอม,เกาะเต่า,ศาลาประจำหมู่บ้านบ้านปากเหมือง,7.77781,99.8342437,2,182,location_exact_normalized,1.0,1,เกาะเต่า|7,matched,exact_key
ป่าพะยอม,เกาะเต่า,8,constituency,election_day,424,406,8,10,124,2,21,235,22,1,1,5,398,ป่าพะยอม,เกาะเต่า,9,7,ศาลาประจ าหมู่บ้านบ้านประชาสามัคคี,477,พัทลุง,อำเภอป่าพะยอม,เกาะเต่า,ศาลาประจำหมู่บ้านบ้านประชาสามัคคี,7.7700709,99.8878507,2,183,location_exact_normalized,1.0,1,เกาะเต่า|8,matched,exact_key
ป่าพะยอม,เกาะเต่า,9,constituency,election_day,380,369,6,5,111,26,25,175,31,1,0,5,399,ป่าพะยอม,เกาะเต่า,10,8,ศาลาประจ าหมู่บ้านบ้านหน าวัว,621,พัทลุง,อำเภอป่าพะยอม,เกาะเต่า,ศาลาประจำหมู่บ้านบ้านหนำวัว,7.784332600000001,99.8515593,2,184,location_exact_normalized,1.0,1,เกาะเต่า|9,matched,exact_key
ป่าพะยอม,เกาะเต่า,10,constituency,election_day,503,488,4,11,109,9,27,312,30,0,1,5,400,ป่าพะยอม,เกาะเต่า,11,9,ศาลาประจ าหมู่บ้านบ้านควนตะแบก,737,พัทลุง,อำเภอป่าพะยอม,เกาะเต่า,ศาลาประจำหมู่บ้านบ้านควนตะแบก,7.849026500000001,99.8403959,2,185,location_exact_normalized,1.0,1,เกาะเต่า|10,matched,exact_key
ป่าพะยอม,เกาะเต่า,11,constituency,election_day,579,558,11,10,163,3,65,281,42,0,4,5,401,ป่าพะยอม,เกาะเต่า,12,10,ศาลาประจ าหมู่บ้านบ้านห้วยปริง,854,พัทลุง,อำเภอป่าพะยอม,เกาะเต่า,ศาลาประจำหมู่บ้านบ้านห้วยปริง,7.819731300000001,99.9013657,2,186,location_exact_normalized,1.0,1,เกาะเต่า|11,matched,exact_key
ป่าพะยอม,เกาะเต่า,12,constituency,election_day,658,638,9,11,250,5,34,321,24,1,3,5,402,ป่าพะยอม,เกาะเต่า,13,11,ศาลาประจ าหมู่บ้านบ้านเกาะยวน,585,พัทลุง,อำเภอป่าพะยอม,เกาะเต่า,ศาลาประจำหมู่บ้านบ้านเกาะยวน,7.8504642,99.8934354,2,187,location_exact_normalized,1.0,1,เกาะเต่า|12,matched,exact_key
ป่าพะยอม,เกาะเต่า,13,constituency,election_day,493,477,5,11,134,1,62,258,22,0,0,5,403,ป่าพะยอม,เกาะเต่า,14,12,ศาลาประจ าหมู่บ้านบ้านห้วยไม้ไผ่,705,พัทลุง,อำเภอป่าพะยอม,เกาะเต่า,ศาลาประจำหมู่บ้านบ้านห้วยไม้ไผ่,7.76993,99.835768,2,188,location_exact_normalized,1.0,1,เกาะเต่า|13,matched,exact_key
ป่าพะยอม,เกาะเต่า,14,constituency,election_day,600,585,9,6,171,7,52,319,35,0,1,5,404,ป่าพะยอม,เกาะเต่า,15,13,ศาลาประจ าหมู่บ้านบ้านนา,943,พัทลุง,อำเภอป่าพะยอม,เกาะเต่า,ศาลาประจำหมู่บ้านบ้านนา,7.838677,99.863101,2,189,location_exact_normalized,1.0,1,เกาะเต่า|14,matched,exact_key
ป่าพะยอม,เกาะเต่า,15,constituency,election_day,371,356,6,9,119,7,56,156,12,2,4,,,,,,,,,,,,,,,,,,,,,unmatched,
ป่าพะยอม,เกาะเต่า,16,constituency,election_day,380,362,9,9,154,2,42,141,21,1,1,,,,,,,,,,,,,,,,,,,,,unmatched,
ศรีบรรพต,เขาปู่,0,constituency,election_day,359,340,9,10,86,6,35,183,27,1,2,6,444,ศรีบรรพต,เขาปู่,1,1,ศาลาประจ าหมู่บ้าน บ้านหน้าวัด,447,พัทลุง,อำเภอศรีบรรพต,เขาปู่,ศาลาประจำหมู่บ้าน บ้านหน้าวัด หมู่ที่ 1,7.704519400000001,99.8236533,2,147,location_fuzzy,0.875,1,เขาปู่|0,matched,exact_key
ศรีบรรพต,เขาปู่,1,constituency,election_day,494,464,15,15,174,1,58,192,38,0,1,6,445,ศรีบรรพต,เขาปู่,2,2,ศาลาประจ าหมู่บ้าน บ้านใสประดู่,615,พัทลุง,อำเภอศรีบรรพต,เขาปู่,ศาลาประจำหมู่บ้าน บ้านใสประดู่ หมู่ที่ 2,7.664779900000001,99.8385881,2,148,location_fuzzy,0.8788,1,เขาปู่|1,matched,exact_key
ศรีบรรพต,เขาปู่,2,constituency,election_day,198,181,4,13,36,0,16,120,9,0,0,6,446,ศรีบรรพต,เขาปู่,3,3,ศาลาประจ าหมู่บ้าน บ้านควนลม,235,พัทลุง,อำเภอศรีบรรพต,เขาปู่,ศาลาประจำหมู่บ้าน บ้านควนลม หมู่ที่ 3,7.729098599999999,99.8041245,2,149,location_fuzzy,0.8667,1,เขาปู่|2,matched,exact_key
ศรีบรรพต,เขาปู่,3,constituency,election_day,298,282,8,8,57,2,22,185,14,1,1,6,447,ศรีบรรพต,เขาปู่,4,4,ศาลาประจ าหมู่บ้าน บ้านทุ่งยูง,390,พัทลุง,อำเภอศรีบรรพต,เขาปู่,ศาลาประจำหมู่บ้าน บ้านทุ่งยูง หมู่ที่ 4,7.7451902,99.8041245,2,150,location_fuzzy,0.875,1,เขาปู่|3,matched,exact_key
ศรีบรรพต,เขาปู่,4,constituency,election_day,253,233,3,17,70,4,27,119,9,0,4,6,448,ศรีบรรพต,เขาปู่,5,5,ศาลาประจ าหมู่บ้าน บ้านด่าน,303,พัทลุง,อำเภอศรีบรรพต,เขาปู่,ศาลาประจำหมู่บ้าน บ้านด่าน หมู่ที่ 5,7.717472799999999,99.8431866,2,151,location_fuzzy,0.8621,1,เขาปู่|4,matched,exact_key
ศรีบรรพต,เขาปู่,5,constituency,election_day,499,478,10,11,149,4,38,245,40,2,0,6,449,ศรีบรรพต,เขาปู่,6,6,ศาลาประจ าหมู่บ้าน บ้านเหรียงงาม,619,พัทลุง,อำเภอศรีบรรพต,เขาปู่,ศาลาประจำหมู่บ้าน บ้านเหรียงงาม หมู่ที่ 6,7.7169567,99.8655158,2,152,location_fuzzy,0.8824,1,เขาปู่|5,matched,exact_key
ศรีบรรพต,เขาปู่,6,constituency,election_day,361,349,6,6,98,3,15,218,12,2,1,6,450,ศรีบรรพต,เขาปู่,7,7,ศาลาประจ าหมู่บ้าน บ้านเขาป้าแหร้,459,พัทลุง,อำเภอศรีบรรพต,เขาปู่,ศาลาประจำหมู่บ้าน บ้านเขาป้าแหร้ หมู่ที่ 7,7.741928,99.8292338,2,153,location_fuzzy,0.8857,1,เขาปู่|6,matched,exact_key
ศรีบรรพต,เขาปู่,7,constituency,election_day,435,412,10,13,117,5,65,198,22,2,3,6,451,ศรีบรรพต,เขาปู่,8,8,ศาลาประจ าหมู่บ้าน บ้านป่าตอ,564,พัทลุง,อำเภอศรีบรรพต,เขาปู่,ศาลาประจำหมู่บ้าน บ้านป่าตอ หมู่ที่ 8,7.699030199999999,99.8292338,2,154,location_fuzzy,0.8667,1,เขาปู่|7,matched,exact_key
ศรีบรรพต,เขาปู่,8,constituency,election_day,290,278,4,8,113,5,21,122,16,0,1,6,452,ศรีบรรพต,เขาปู่,9,9,ศาลาประจ าหมู่บ้าน บ้านในวัง,326,พัทลุง,อำเภอศรีบรรพต,เขาปู่,ศาลาประจำหมู่บ้าน บ้านในวัง หมู่ที่ 9,7.704519400000001,99.8236533,2,155,location_fuzzy,0.8667,1,เขาปู่|8,matched,exact_key
ศรีบรรพต,เขาปู่,9,constituency,election_day,283,278,2,3,35,0,29,200,14,0,0,6,453,ศรีบรรพต,เขาปู่,10,10,ศาลาประจ าหมู่บ้าน บ้านโหล๊ะปราง,299,พัทลุง,อำเภอศรีบรรพต,เขาปู่,ศาลาประจำหมู่บ้าน บ้านโหล๊ะปราง หมู่ที่ 10,7.704519400000001,99.8236533,2,156,location_fuzzy,0.8696,1,เขาปู่|9,matched,exact_key
ศรีบรรพต,เขาปู่,10,constituency,election_day,357,341,6,10,79,4,40,195,21,1,1,6,454,ศรีบรรพต,เขาปู่,11,11,ศาลาประจ าหมู่บ้าน บ้านเขาปู่,436,พัทลุง,อำเภอศรีบรรพต,เขาปู่,ศาลาประจำหมู่บ้าน บ้านเขาปู่ หมู่ที่ 11,7.704519400000001,99.8236533,2,157,location_fuzzy,0.8571,1,เขาปู่|10,matched,exact_key
ศรีบรรพต,เขาย่า,0,constituency,election_day,404,387,9,8,51,3,34,272,25,1,1,6,434,ศรีบรรพต,เขาย่า,1,1,ศาลาประจ าหมู่บ้าน บ้านส านักปราง,502,พัทลุง,อำเภอศรีบรรพต,เขาย่า,ศาลาประจำหมู่บ้าน บ้านสำนักปราง หมู่ที่ 1,7.728210699999999,99.9004167,2,137,location_fuzzy,0.8824,1,เขาย่า|0,matched,exact_key
ศรีบรรพต,เขาย่า,1,constituency,election_day,396,384,6,6,79,0,25,254,25,0,1,6,435,ศรีบรรพต,เขาย่า,2,2,ศาลาประจ าหมู่บ้าน บ้านสะพานยาง,478,พัทลุง,อำเภอศรีบรรพต,เขาย่า,ศาลาประจำหมู่บ้าน บ้านสะพานยาง หมู่ที่ 2,7.747962100000001,99.9157776,2,138,location_fuzzy,0.8788,1,เขาย่า|1,matched,exact_key
ศรีบรรพต,เขาย่า,2,constituency,election_day,537,524,3,10,129,11,57,302,24,0,1,6,436,ศรีบรรพต,เขาย่า,3,3,ศาลาประจ าหมู่บ้าน บ้านม่วง,648,พัทลุง,อำเภอศรีบรรพต,เขาย่า,ศาลาประจำหมู่บ้าน บ้านม่วง หมู่ที่ 3,7.7458666,99.890643,2,139,location_fuzzy,0.8621,1,เขาย่า|2,matched,exact_key
ศรีบรรพต,เขาย่า,3,constituency,election_day,474,456,11,7,117,2,36,280,21,0,0,6,437,ศรีบรรพต,เขาย่า,4,4,ศาลาประจ าหมู่บ้าน บ้านเขาย่าออก,518,พัทลุง,อำเภอศรีบรรพต,เขาย่า,ศาลาประจำหมู่บ้าน บ้านเขาย่าออก หมู่ที่ 4,7.7197137,99.9199675,2,140,location_fuzzy,0.8824,1,เขาย่า|3,matched,exact_key
ศรีบรรพต,เขาย่า,4,constituency,election_day,451,439,8,4,91,1,49,271,26,0,1,6,438,ศรีบรรพต,เขาย่า,5,5,ศาลาประจ าหมู่บ้าน บ้านโหล๊ะเร็ดตก,567,พัทลุง,อำเภอศรีบรรพต,เขาย่า,ศาลาประจำหมู่บ้าน บ้านโหล๊ะเร็ดตกหมู่ที่ 5,7.7576419,99.9032094,2,141,location_fuzzy,0.8889,1,เขาย่า|4,matched,exact_key
