district,subdistrict,unit_index,form_type,vote_phase,latitude,longitude,latlong_location,ballot_total,ballot_valid,ballot_invalid,ballot_no_vote,candidate_or_party,votes,vote_share
ศรีนครินทร์,ชุมพล,5,partylist,election_day,7.6050041,99.9493424,ศาลาประจำหมู่บ้านบ้านหนองหาญ (หนองโหล๊ะ),493,455,22,16,เศรษฐกิจ,2,0.004395604395604396
ศรีนครินทร์,ชุมพล,6,partylist,election_day,7.6050041,99.9493424,ศาลาอเนกประสงค์บ้านทุ่งยวน,274,259,5,10,เศรษฐกิจ,8,0.03088803088803089
ศรีนครินทร์,ชุมพล,7,partylist,election_day,7.6050041,99.9493424,ศาลาประจำหมู่บ้านบ้านควนดินสอ,637,604,20,13,เศรษฐกิจ,4,0.006622516556291391
ศรีนครินทร์,ชุมพล,8,partylist,election_day,7.650070299999999,99.9772486,ศาลาอเนกประสงค์บ้านสวนโหนด,290,274,9,7,เศรษฐกิจ,3,0.010948905109489052
ศรีนครินทร์,ชุมพล,9,partylist,election_day,17.0245089,102.9780981,ศาลาประจำหมู่บ้านบ้านหนองหว้า,349,331,9,9,เศรษฐกิจ,3,0.00906344410876133
ศรีนครินทร์,ชุมพล,10,partylist,election_day,7.6050041,99.9493424,ศาลาประจำหมู่บ้านบ้านลำกะ,547,526,21,0,เศรษฐกิจ,3,0.005703422053231939
ศรีนครินทร์,ชุมพล,11,partylist,election_day,7.6050041,99.9493424,ศาลาประจำหมู่บ้านบ้านต้นธง,244,224,11,9,เศรษฐกิจ,6,0.026785714285714284
ศรีนครินทร์,ชุมพล,12,partylist,election_day,7.615725099999999,99.9576849,ศาลาประจำหมู่บ้านบ้านนารา,254,245,3,6,เศรษฐกิจ,4,0.0163265306122449
ศรีนครินทร์,ชุมพล,13,partylist,election_day,7.615725099999999,99.9576849,ศาลาประจำหมู่บ้านบ้านหนองโหรง,275,260,10,5,เศรษฐกิจ,1,0.0038461538461538464
ศรีนครินทร์,ชุมพล,14,partylist,election_day,7.6050041,99.9493424,ศาลาประจำหมู่บ้านบ้านชุมทอง,247,242,5,0,เศรษฐกิจ,1,0.004132231404958678
ควนขนุน,ดอนทราย,0,partylist,election_day,7.7173634,99.9632741,ศาลาประจำหมู่บ้านบ้านเขากอย,206,202,2,2,เศรษฐกิจ,1,0.0049504950495049506
ควนขนุน,ดอนทราย,1,partylist,election_day,7.7253162,99.9828919,ศาลาประจำหมู่บ้านบ้านหม้อ,372,357,10,5,เศรษฐกิจ,3,0.008403361344537815
ควนขนุน,ดอนทราย,2,partylist,election_day,7.7066667,99.9511111,ศาลาประจำหมู่บ้านบ้านเขาวัง,301,286,11,4,เศรษฐกิจ,4,0.013986013986013986
ควนขนุน,ดอนทราย,3,partylist,election_day,7.7173634,99.9632741,ศาลาประจำหมู่บ้านบ้านลำรุณ,255,246,3,6,เศรษฐกิจ,1,0.0040650406504065045
ควนขนุน,ดอนทราย,4,partylist,election_day,7.7173634,99.9632741,ศาลาประจำหมู่บ้านบ้านควนเหลง,475,456,15,4,เศรษฐกิจ,11,0.02412280701754386
ควนขนุน,ดอนทราย,5,partylist,election_day,7.722331100000001,99.9800438,ศาลาประจำหมู่บ้านบ้านเกาะทอง,284,279,2,3,เศรษฐกิจ,1,0.0035842293906810036
ควนขนุน,ดอนทราย,6,partylist,election_day,7.7186105,99.9665503,ศาลาประจำหมู่บ้านบ้านควนดินแดง,528,504,20,4,เศรษฐกิจ,6,0.011904761904761904
ควนขนุน,ดอนทราย,7,partylist,election_day,7.7290582,99.9418062,ศาลาประจำหมู่บ้านบ้านจันนา,262,255,5,2,เศรษฐกิจ,3,0.011764705882352941
ควนขนุน,ดอนทราย,8,partylist,election_day,7.706008700000001,99.9771524,ศาลาประจำหมู่บ้านบ้านไสอ้อย,586,568,15,3,เศรษฐกิจ,2,0.0035211267605633804
ควนขนุน,ดอนทราย,9,partylist,election_day,7.7714851,100.0555474,ศาลาประจำหมู่บ้านบ้านไสโพธิ์,379,367,6,6,เศรษฐกิจ,6,0.01634877384196185
ควนขนุน,ดอนทราย,10,partylist,election_day,7.7290582,99.9418062,ศาลาประจำหมู่บ้านบ้านจันนาตก,264,252,10,2,เศรษฐกิจ,8,0.031746031746031744
ศรีบรรพต,ตะแพน,0,partylist,election_day,7.6514478,99.9629591,ศาลาประจำหมู่บ้าน บ้านสวนโหนด หมู่ที่ 1,340,329,9,2,เศรษฐกิจ,5,0.015197568389057751
ศรีบรรพต,ตะแพน,1,partylist,election_day,7.6554624,99.8766586,โรงอาหารโรงเรียนวัดตะแพน,603,582,15,6,เศรษฐกิจ,9,0.015463917525773196
ศรีบรรพต,ตะแพน,2,partylist,election_day,7.639195399999998,99.8683073,ศาลาประจำหมู่บ้าน บ้านวังยาว หมู่ที่ 3,335,323,4,8,เศรษฐกิจ,2,0.006191950464396285
ศรีบรรพต,ตะแพน,3,partylist,election_day,7.6452374,99.8090063,ศาลาประจำหมู่บ้าน บ้านห้วยครก หมู่ที่ 4,144,143,1,0,เศรษฐกิจ,0,0.0
ศรีบรรพต,ตะแพน,4,partylist,election_day,7.618795599999999,99.8236533,ศาลาประจำหมู่บ้าน บ้านท่ายูง หมู่ที่ 5,549,522,18,9,เศรษฐกิจ,5,0.009578544061302681
ศรีบรรพต,ตะแพน,5,partylist,election_day,7.6508473,99.9437136,ศาลาประจำหมู่บ้าน บ้านหน้าควน หมู่ที่ 6,376,369,5,2,เศรษฐกิจ,5,0.013550135501355014
ศรีบรรพต,ตะแพน,6,partylist,election_day,7.6497788,99.9285556,โรงอาหารโรงเรียนบ้านหัสคุณ,614,602,6,6,เศรษฐกิจ,5,0.008305647840531562
ศรีบรรพต,ตะแพน,7,partylist,election_day,7.6775386,99.8988081,สำนักสงฆ์บ้านท่าข้าม,343,336,5,2,เศรษฐกิจ,1,0.002976190476190476
ศรีบรรพต,ตะแพน,8,partylist,election_day,7.6514478,99.9629591,อาคารโรงเรียนบ้านสวนโหนด,339,320,12,7,เศรษฐกิจ,3,0.009375
ควนขนุน,ทะเลน้อย,0,partylist,election_day,7.7777536,100.1167953,ศาลาประจำหมู่บ้านบ้านทะเลน้อย,614,578,30,6,เศรษฐกิจ,2,0.0034602076124567475
ควนขนุน,ทะเลน้อย,1,partylist,election_day,7.782416400000001,100.1591213,ศาลากลางบ้านหัวเลี้ยว,330,314,12,4,เศรษฐกิจ,2,0.006369426751592357
ควนขนุน,ทะเลน้อย,2,partylist,election_day,7.7872498,100.1162419,ศาลาทวดวิรุฬเจ้าแม่อุบล,341,320,17,4,เศรษฐกิจ,3,0.009375
ควนขนุน,ทะเลน้อย,3,partylist,election_day,7.3838149,100.2598974,ศาลาประจำหมู่บ้านบ้านบนออก,377,355,18,4,เศรษฐกิจ,2,0.005633802816901409
ควนขนุน,ทะเลน้อย,4,partylist,election_day,7.3838149,100.2598974,ศาลาประจำหมู่บ้านบ้านปลายตรอก,508,476,29,3,เศรษฐกิจ,9,0.018907563025210083
ควนขนุน,ทะเลน้อย,5,partylist,election_day,7.814868300000001,100.1479182,ศาลาประจำหมู่บ้านบ้านโคกศักดิ์,296,278,15,3,เศรษฐกิจ,3,0.01079136690647482
ควนขนุน,ทะเลน้อย,6,partylist,election_day,7.876837900000001,100.0242995,ศูนย์ศิลปาชีพบ้านหัวป่าเขียว,337,315,17,5,เศรษฐกิจ,0,0.0
ควนขนุน,ทะเลน้อย,7,partylist,election_day,7.814868300000001,100.1479182,ศาลาประจำหมู่บ้านบ้านโคกเมา,456,429,19,8,เศรษฐกิจ,5,0.011655011655011656
ควนขนุน,ทะเลน้อย,8,partylist,election_day,7.3838149,100.2598974,ศาลาประจำหมู่บ้านบ้านบนตก,408,382,19,7,เศรษฐกิจ,7,0.01832460732984293
ควนขนุน,ทะเลน้อย,9,partylist,election_day,7.3838149,100.2598974,ศาลาประจำหมู่บ้านบ้านบนกลาง,387,356,29,2,เศรษฐกิจ,6,0.016853932584269662
ควนขนุน,นาขยาด,0,partylist,election_day,7.679982700000001,99.9576849,ศาลาประจำหมู่บ้านบ้านศาลาต้นรักษ์,681,648,21,12,เศรษฐกิจ,5,0.007716049382716049
ควนขนุน,นาขยาด,1,partylist,election_day,7.670382399999999,99.9823069,ศาลาประจำหมู่บ้านบ้านพังดาน,656,619,22,15,เศรษฐกิจ,6,0.009693053311793215
ควนขนุน,นาขยาด,2,partylist,election_day,7.685908899999999,99.9794414,ศาลาประจำหมู่บ้านบ้านเกาะยาง,326,311,10,5,เศรษฐกิจ,4,0.012861736334405145
ควนขนุน,นาขยาด,3,partylist,election_day,7.679982700000001,99.9576849,ศาลาประจำหมู่บ้านบ้านหนองในวัง,380,359,13,8,เศรษฐกิจ,2,0.005571030640668524
ควนขนุน,นาขยาด,4,partylist,election_day,7.591457699999999,100.0019597,ศาลาประจำหมู่บ้านบ้านนาท่อม,471,438,20,13,เศรษฐกิจ,7,0.01598173515981735
ควนขนุน,นาขยาด,5,partylist,election_day,7.668115999999999,99.955747,ศาลาประจำหมู่บ้านบ้านขันหมู่,628,602,15,11,เศรษฐกิจ,7,0.011627906976744186
ควนขนุน,นาขยาด,6,partylist,election_day,7.6901421,99.9402381,ศาลาประจำหมู่บ้านบ้านสะพานข่อย,387,368,13,6,เศรษฐกิจ,2,0.005434782608695652
ควนขนุน,นาขยาด,7,partylist,election_day,7.707698400000001,99.9269198,ศาลาประจำหมู่บ้านบ้านโงกน้ำ,393,384,5,4,เศรษฐกิจ,4,0.010416666666666666
ควนขนุน,นาขยาด,8,partylist,election_day,7.679982700000001,99.9576849,ศาลาประจำหมู่บ้านบ้านทุ่งสำโรง,416,400,7,9,เศรษฐกิจ,1,0.0025
ควนขนุน,นาขยาด,9,partylist,election_day,7.679982700000001,99.9576849,ศาลาประจำหมู่บ้านบ้านโรงรม,366,347,13,6,เศรษฐกิจ,8,0.023054755043227664
ควนขนุน,นาขยาด,10,partylist,election_day,7.679982700000001,99.9576849,ศาลาประจำหมู่บ้านบ้านไสควายฟัน,404,388,6,10,เศรษฐกิจ,2,0.005154639175257732
ควนขนุน,นาขยาด,11,partylist,election_day,7.679982700000001,99.9576849,ศาลาประจำหมู่บ้านบ้านเขาวังทอง,456,436,15,5,เศรษฐกิจ,4,0.009174311926605505
ศรีนครินทร์,บ้านนา,0,partylist,election_day,7.586495599999999,99.8579768,ศาลาอเนกประสงค์ ร.ร.บ้านนาวง,619,576,33,10,เศรษฐกิจ,15,0.026041666666666668
ศรีนครินทร์,บ้านนา,1,partylist,election_day,7.55964,99.885151,ศาลาประจำหมู่บ้านบ้านลำใน,185,182,3,0,เศรษฐกิจ,1,0.005494505494505495
ศรีนครินทร์,บ้านนา,2,partylist,election_day,7.562269,99.9131441,ศาลาการเปรียญวัดบ้านนา,501,468,22,11,เศรษฐกิจ,4,0.008547008547008548
ศรีนครินทร์,บ้านนา,3,partylist,election_day,7.5640073,99.8794744,ศูนย์ส่งเสริมสุขภาพราษฎร,439,413,15,11,เศรษฐกิจ,8,0.01937046004842615
ศรีนครินทร์,บ้านนา,4,partylist,election_day,7.569812799999999,99.8929252,ศาลาประจำหมู่บ้านบ้านต้นไทร,314,288,17,9,เศรษฐกิจ,1,0.003472222222222222
ศรีนครินทร์,บ้านนา,5,partylist,election_day,7.5640073,99.8794744,ศาลาอเนกประสงค์บ้านตีนนา,433,414,18,1,เศรษฐกิจ,3,0.007246376811594203
ศรีนครินทร์,บ้านนา,6,partylist,election_day,7.5621172,99.8859108,ศาลาอเนกประสงค์บ้านหนองเหรียง,406,391,12,3,เศรษฐกิจ,5,0.01278772378516624
ศรีนครินทร์,บ้านนา,7,partylist,election_day,7.5640073,99.8794744,ศาลาประจำหมู่บ้านบ้านคอกเสือ,591,574,14,3,เศรษฐกิจ,4,0.006968641114982578
ศรีนครินทร์,บ้านนา,8,partylist,election_day,7.5640073,99.8794744,ศาลาประจำหมู่บ้านบ้านวงค์,329,309,9,11,เศรษฐกิจ,4,0.012944983818770227
ศรีนครินทร์,บ้านนา,9,partylist,election_day,7.5640073,99.8794744,ศาลาอเนกประสงค์บ้านป่าสน,341,327,12,2,เศรษฐกิจ,1,0.0030581039755351682
ศรีนครินทร์,บ้านนา,10,partylist,election_day,7.576822099999999,99.8753746,ศาลาประจำหมู่บ้านบ้านน้ำใต้บ่อ,427,409,14,4,เศรษฐกิจ,3,0.007334963325183374
ศรีนครินทร์,บ้านนา,11,partylist,election_day,7.5640073,99.8794744,ที่ทำการกลุ่มแม่บ้านลำในใต้,387,361,21,5,เศรษฐกิจ,5,0.013850415512465374
ป่าพะยอม,บ้านพร้าว,0,partylist,election_day,7.814176799999999,99.9520961,เต๊นท์บริเวณตลาดใหม่ป่าพะยอม,438,419,7,12,เศรษฐกิจ,3,0.007159904534606206
ป่าพะยอม,บ้านพร้าว,1,partylist,election_day,7.8144408,99.9409196,ศาลาประจำหมู่บ้านบ้านพร้าว,392,368,11,13,เศรษฐกิจ,5,0.01358695652173913
ป่าพะยอม,บ้านพร้าว,2,partylist,election_day,7.7965689,99.92745370000002,ศาลาประจำหมู่บ้านบ้านตลิ่งชัน,506,481,18,7,เศรษฐกิจ,6,0.012474012474012475
ป่าพะยอม,บ้านพร้าว,3,partylist,election_day,7.830872999999999,99.930464,ศาลาประจำหมู่บ้านบ้านศาลาน้ำ,677,645,23,9,เศรษฐกิจ,10,0.015503875968992248
ป่าพะยอม,บ้านพร้าว,4,partylist,election_day,7.836562000000001,99.9709605,ศาลาประจำหมู่บ้านบ้านบ่อทราย,318,306,9,3,เศรษฐกิจ,3,0.00980392156862745
ป่าพะยอม,บ้านพร้าว,5,partylist,election_day,7.8144408,99.9409196,ศาลาประจำหมู่บ้านบ้านไสอ้อ,243,231,8,4,เศรษฐกิจ,6,0.025974025974025976
ป่าพะยอม,บ้านพร้าว,6,partylist,election_day,7.8144408,99.9409196,ศาลาประจำหมู่บ้านบ้านหาดสูง,628,603,13,12,เศรษฐกิจ,6,0.009950248756218905
ป่าพะยอม,บ้านพร้าว,7,partylist,election_day,7.8144408,99.9409196,ศาลาประจำหมู่บ้านบ้านไสกล้วย,373,360,13,0,เศรษฐกิจ,7,0.019444444444444445
ป่าพะยอม,บ้านพร้าว,8,partylist,election_day,7.7994581,99.9130875,ศาลาประจำหมู่บ้านบ้านหน้าป่า,687,657,22,8,เศรษฐกิจ,8,0.0121765601217656
ป่าพะยอม,บ้านพร้าว,9,partylist,election_day,7.8144408,99.9409196,ศาลาประจำหมู่บ้านบ้านไผ่รอบ,636,605,23,8,เศรษฐกิจ,11,0.01818181818181818
ป่าพะยอม,บ้านพร้าว,10,partylist,election_day,7.836562000000001,99.9709605,ศาลาประจำหมู่บ้านบ้านบ่อทรายใน,443,418,17,8,เศรษฐกิจ,11,0.02631578947368421
ควนขนุน,ปันแต,0,partylist,election_day,7.792807099999998,100.0611429,ศาลาประจำหมู่บ้านบ้านปลายคลอง,227,217,7,3,เศรษฐกิจ,0,0.0
ควนขนุน,ปันแต,1,partylist,election_day,7.791803600000001,100.0351252,ศาลาประจำหมู่บ้านบ้านปันแต,129,126,2,1,เศรษฐกิจ,1,0.007936507936507936
ควนขนุน,ปันแต,2,partylist,election_day,7.804429099999999,100.0067757,ศาลาประจำหมู่บ้านบ้านสำนักกอ,493,483,5,5,เศรษฐกิจ,3,0.006211180124223602
ควนขนุน,ปันแต,3,partylist,election_day,7.804978500000001,100.0569463,ศาลาประจำหมู่บ้านบ้านปากสระ,251,240,9,2,เศรษฐกิจ,2,0.008333333333333333
ควนขนุน,ปันแต,4,partylist,election_day,7.8043368,100.0275755,ศาลาประจำหมู่บ้านบ้านควนปันแต,490,467,13,10,เศรษฐกิจ,2,0.004282655246252677
ควนขนุน,ปันแต,5,partylist,election_day,7.7882409,100.0275755,ศาลาประจำหมู่บ้านบ้านในไร่,498,477,15,6,เศรษฐกิจ,7,0.014675052410901468
ควนขนุน,ปันแต,6,partylist,election_day,7.7850935,100.0471549,ศาลาประจำหมู่บ้านบ้านโพธิ์,200,195,3,2,เศรษฐกิจ,1,0.005128205128205128
ควนขนุน,ปันแต,7,partylist,election_day,7.782078799999999,100.0611429,ศาลาประจำหมู่บ้านบ้านสุนทราออก,171,168,3,0,เศรษฐกิจ,0,0.0
ควนขนุน,ปันแต,8,partylist,election_day,7.782478,100.0443576,ศาลาประจำหมู่บ้านบ้านสุนทราตก,349,342,5,2,เศรษฐกิจ,1,0.0029239766081871343
ควนขนุน,ปันแต,9,partylist,election_day,7.7735798,100.0289689,สถานปฏิบัติธรรมบ้านไสหลวง,353,338,10,5,เศรษฐกิจ,4,0.011834319526627219
ควนขนุน,ปันแต,10,partylist,election_day,7.734939400000001,100.0100936,ศาลาประจำหมู่บ้านบ้านทุ่งลาน,384,358,23,3,เศรษฐกิจ,8,0.0223463687150838
ควนขนุน,ปันแต,11,partylist,election_day,7.791652699999999,99.9968167,ศาลาประจำหมู่บ้านบ้านหารเจ,336,328,4,4,เศรษฐกิจ,4,0.012195121951219513
ควนขนุน,ปันแต,12,partylist,election_day,7.762721,100.0576457,ศาลาประจำหมู่บ้านบ้านเขากลาง,188,180,8,0,เศรษฐกิจ,2,0.011111111111111112
ป่าพะยอม,ป่าพะยอม,0,partylist,election_day,7.8521588,99.9353318,ศาลาประจำหมู่บ้านบ้านสังแกระ,453,432,16,5,เศรษฐกิจ,0,0.0
ป่าพะยอม,ป่าพะยอม,1,partylist,election_day,7.7542239,99.8194682,ศาลาประจำหมู่บ้านบ้านป่าพะยอม,337,318,11,8,เศรษฐกิจ,5,0.015723270440251572
ป่าพะยอม,ป่าพะยอม,2,partylist,election_day,7.841230299999999,99.9385037,โรงเรียนอนุบาลป่าพะยอม,357,342,11,4,เศรษฐกิจ,7,0.02046783625730994
ป่าพะยอม,ป่าพะยอม,3,partylist,election_day,7.8521588,99.9353318,ศาลาประจำหมู่บ้านบ้านทุง,511,486,14,11,เศรษฐกิจ,13,0.026748971193415638
ป่าพะยอม,ป่าพะยอม,4,partylist,election_day,7.851793,99.964334,ศาลาประจำหมู่บ้านบ้านประดู่หอม,397,389,7,1,เศรษฐกิจ,5,0.012853470437017995
ป่าพะยอม,ป่าพะยอม,5,partylist,election_day,7.838677,99.863101,ศาลาประจำหมู่บ้านบ้านนาทราย,531,499,12,20,เศรษฐกิจ,3,0.006012024048096192
ป่าพะยอม,ป่าพะยอม,6,partylist,election_day,7.8521588,99.9353318,ศาลาประจำหมู่บ้านบ้านโคกกอ,498,478,13,7,เศรษฐกิจ,4,0.008368200836820083
ป่าพะยอม,ป่าพะยอม,7,partylist,election_day,7.8654527,99.959434,ศาลาประจำหมู่บ้านบ้านไสกุน,571,557,7,7,เศรษฐกิจ,6,0.010771992818671455
ควนขนุน,พนมวังก์,0,partylist,election_day,7.6738819,100.0809748,ศาลาอเนกประสงค์บ้านเขานม (อบต.หลังเก่า),400,393,4,3,เศรษฐกิจ,2,0.005089058524173028
ควนขนุน,พนมวังก์,1,partylist,election_day,7.6920875,100.0469114,ศาลาประจำหมู่บ้านบ้านระหว่างควน,631,596,23,12,เศรษฐกิจ,2,0.003355704697986577
ควนขนุน,พนมวังก์,2,partylist,election_day,7.681553500000001,100.0052044,ศาลาประจำหมู่บ้านบ้านควนปริง,574,545,17,12,เศรษฐกิจ,8,0.014678899082568808
ควนขนุน,พนมวังก์,3,partylist,election_day,7.653512500000001,100.0357031,โรงเรียนทุ่งยางเปล,530,502,20,8,เศรษฐกิจ,5,0.0099601593625498
ควนขนุน,พนมวังก์,4,partylist,election_day,7.3838149,100.2598974,ศาลาประจำหมู่บ้านบ้านพนมวังก์,398,371,19,8,เศรษฐกิจ,2,0.005390835579514825
ควนขนุน,พนมวังก์,5,partylist,election_day,7.6731922,100.0191857,ศาลาประจำหมู่บ้านบ้านทุ่งขึงหนัง,628,596,23,9,เศรษฐกิจ,4,0.006711409395973154
ควนขนุน,พนมวังก์,6,partylist,election_day,7.688851199999999,100.0064228,ศาลาประจำหมู่บ้านบ้านไสยวน,516,492,14,10,เศรษฐกิจ,4,0.008130081300813009
ควนขนุน,พนมวังก์,7,partylist,election_day,7.697101200000001,100.0275755,ศาลาประจำหมู่บ้านบ้านเกาะอ้ายเฒ่า,551,523,23,5,เศรษฐกิจ,5,0.009560229445506692
ควนขนุน,พนางตุง,0,partylist,election_day,7.7777536,100.1167953,ศาลาประจำหมู่บ้านบ้านทะเลน้อย,412,384,18,10,เศรษฐกิจ,9,0.0234375
ควนขนุน,พนางตุง,1,partylist,election_day,7.7777536,100.1167953,ศาลาประจำหมู่บ้าน หมู่ที่ 2 บ้านทะเลน้อย,352,326,22,4,เศรษฐกิจ,6,0.018404907975460124
ควนขนุน,พนางตุง,2,partylist,election_day,7.777721799999999,100.1033782,โรงเรียนควนพนางตุง,650,629,14,7,เศรษฐกิจ,7,0.011128775834658187
ควนขนุน,พนางตุง,3,partylist,election_day,7.7346142,100.1285201,ศาลาประจำหมู่บ้านบ้านชายคลอง,367,356,7,4,เศรษฐกิจ,5,0.014044943820224719
ควนขนุน,พนางตุง,4,partylist,election_day,7.7462876,100.1069393,ศาลาประจำหมู่บ้านบ้านท่าช้าง,659,634,19,6,เศรษฐกิจ,13,0.02050473186119874
ควนขนุน,พนางตุง,5,partylist,election_day,7.7615069,100.1367166,ศาลาประจำหมู่บ้านบ้านไสคลิ้ง,680,655,19,6,เศรษฐกิจ,6,0.00916030534351145
ควนขนุน,พนางตุง,6,partylist,election_day,7.767323999999999,100.08837,ศาลาประจำหมู่บ้านบ้านค่าย,483,455,25,3,เศรษฐกิจ,7,0.015384615384615385
ควนขนุน,พนางตุง,7,partylist,election_day,7.7801171,100.0898175,ที่ทำการกำนันตำบลพนางตุง,726,682,38,6,เศรษฐกิจ,9,0.013196480938416423
ควนขนุน,พนางตุง,8,partylist,election_day,7.734145599999999,100.0256023,ศาลาประจำหมู่บ้านบ้านปากคลองเก่า,166,160,3,3,เศรษฐกิจ,2,0.0125
ควนขนุน,พนางตุง,9,partylist,election_day,7.789683200000001,100.0953331,โรงเรียนบ้านธรรมเถียร,632,592,31,9,เศรษฐกิจ,0,0.0
ควนขนุน,พนางตุง,10,partylist,election_day,7.7781796,100.118286,ศาลาประจำหมู่บ้านบ้านไทรงาม,338,324,8,6,เศรษฐกิจ,0,0.0
ควนขนุน,พนางตุง,11,partylist,election_day,7.7615069,100.1367166,ศาลาเฉลิมพระเกียรติบ้านปากห้วย,548,515,27,6,เศรษฐกิจ,8,0.015533980582524271
ควนขนุน,พนางตุง,12,partylist,election_day,7.7615069,100.1367166,ศาลาเอนกประสงค์ หมู่ที่ 13,510,466,34,10,เศรษฐกิจ,7,0.015021459227467811
ควนขนุน,มะกอกเหนือ(เทศบาล),0,partylist,election_day,7.7391571,100.0863987,วัดประดู่เรียง,400,392,6,2,เศรษฐกิจ,1,0.002551020408163265
ควนขนุน,มะกอกเหนือ(เทศบาล),1,partylist,election_day,7.7416636,100.0695367,อาคารศูนย์ออกกำลังกาย (Fitness) ทต.มะกอกเหนือ,307,296,4,7,เศรษฐกิจ,2,0.006756756756756757
ควนขนุน,มะกอกเหนือ(เทศบาล),2,partylist,election_day,7.736405899999999,100.0686586,อาคารอเนกประสงค์(ข้างศูนย์พัฒนาเด็กเล็กบ้านปากคลอง),374,366,3,5,เศรษฐกิจ,5,0.01366120218579235
ควนขนุน,มะกอกเหนือ(เทศบาล),3,partylist,election_day,7.7416636,100.0695367,ศาลาเฉลิมพระเกียรติ ร.9,229,226,3,0,เศรษฐกิจ,4,0.017699115044247787
ควนขนุน,มะกอกเหนือ,0,partylist,election_day,7.7409914,100.0858852,โรงอาหารโรงเรียนประดู่เรียง,478,458,11,9,เศรษฐกิจ,5,0.010917030567685589
ควนขนุน,มะกอกเหนือ,1,partylist,election_day,7.739052,100.0712741,ศาลาประจำหมู่บ้านบ้านปากคลองเก่า,93,90,1,2,เศรษฐกิจ,0,0.0
ควนขนุน,มะกอกเหนือ,2,partylist,election_day,7.7544444,100.0663889,ศาลาประจำหมู่บ้านบ้านเขาอ้อ,113,108,1,4,เศรษฐกิจ,6,0.05555555555555555
ควนขนุน,มะกอกเหนือ,3,partylist,election_day,7.7416636,100.0695367,ศาลาประจำหมู่บ้านบ้านค่ายเสือ,259,249,2,8,เศรษฐกิจ,2,0.008032128514056224
ควนขนุน,มะกอกเหนือ,4,partylist,election_day,7.7416636,100.0695367,ศาลาประจำหมู่บ้านบ้านนาสวน,461,440,11,10,เศรษฐกิจ,1,0.0022727272727272726
ควนขนุน,มะกอกเหนือ,5,partylist,election_day,7.734133699999999,100.0518935,ศาลาเอนกประสงค์โรงเรียนวัดบ้านสวน,477,463,9,5,เศรษฐกิจ,3,0.0064794816414686825
ควนขนุน,มะกอกเหนือ,6,partylist,election_day,7.7335541,100.051063,ศาลาการเปรียญวัดบ้านสวน,485,466,8,11,เศรษฐกิจ,5,0.01072961373390558
ควนขนุน,มะกอกเหนือ,7,partylist,election_day,7.713126,100.086706,วัดมะกอกเหนือ,420,405,10,5,เศรษฐกิจ,5,0.012345679012345678
ควนขนุน,มะกอกเหนือ,8,partylist,election_day,7.755263100000001,100.0397776,ศาลาประจำหมู่บ้านบ้านดอนศาลา,413,399,9,5,เศรษฐกิจ,12,0.03007518796992481
ควนขนุน,มะกอกเหนือ,9,partylist,election_day,7.7416636,100.0695367,ที่อ่านหนังสือประจำหมู่บ้านบ้านไสเลียบ,162,153,6,3,เศรษฐกิจ,2,0.013071895424836602
ป่าพะยอม,ลานข่อย,0,partylist,election_day,7.8872993,99.8553365,ศาลาประจำหมู่บ้านบ้านลานข่อย,328,311,14,3,เศรษฐกิจ,5,0.01607717041800643
ป่าพะยอม,ลานข่อย,1,partylist,election_day,7.8875764,99.87482,ศาลาการเปรียญวัดลานข่อย,438,422,9,7,เศรษฐกิจ,2,0.004739336492890996
ป่าพะยอม,ลานข่อย,2,partylist,election_day,7.8553141,99.8013351,ศาลาประจำหมู่บ้านบ้านห้วยหลุด,361,347,11,3,เศรษฐกิจ,1,0.002881844380403458
ป่าพะยอม,ลานข่อย,3,partylist,election_day,7.8808168,99.8327582,ศาลาประจำหมู่บ้านบ้านทุ่งชุมพล,355,341,10,4,เศรษฐกิจ,6,0.017595307917888565
ป่าพะยอม,ลานข่อย,4,partylist,election_day,7.821256099999999,99.8794744,ศาลาประจำหมู่บ้านบ้านห้วยเรียน,365,350,13,2,เศรษฐกิจ,2,0.005714285714285714
ป่าพะยอม,ลานข่อย,5,partylist,election_day,7.852371,99.797831,ศาลาประจำหมู่บ้านบ้านถ้ำลา,364,356,6,2,เศรษฐกิจ,10,0.028089887640449437
ป่าพะยอม,ลานข่อย,6,partylist,election_day,7.8553141,99.8013351,ศาลาประจำหมู่บ้านบ้านมาดนั่ง,628,600,22,6,เศรษฐกิจ,5,0.008333333333333333
ป่าพะยอม,ลานข่อย,7,partylist,election_day,7.8684401,99.902977,ศาลาประจำหมู่บ้านบ้านห้วยศรีเกษร,361,349,7,5,เศรษฐกิจ,3,0.008595988538681949
ป่าพะยอม,ลานข่อย,8,partylist,election_day,7.8553141,99.8013351,ศาลาประจำหมู่บ้านบ้านห้วยรำพึง,513,488,17,8,เศรษฐกิจ,4,0.00819672131147541
ป่าพะยอม,ลานข่อย,9,partylist,election_day,7.8553141,99.8013351,ศาลาประจำหมู่บ้านบ้านควนยาว,507,489,11,7,เศรษฐกิจ,7,0.014314928425357873
ป่าพะยอม,ลานข่อย,10,partylist,election_day,,,,342,336,6,0,เศรษฐกิจ,1,0.002976190476190476
ป่าพะยอม,ลานข่อย,11,partylist,election_day,,,,595,572,13,10,เศรษฐกิจ,9,0.015734265734265736
