district,subdistrict,unit_index,form_type,vote_phase,ballot_total,ballot_valid,ballot_invalid,ballot_no_vote,นิติศักดิ์ ธรรมเพชร,พ.ต.อ.พงศ์พสิษฐ์ ทองด้วง,ภพเอกอัคร อินทรโม,วรท เทอดวีระพงศ์,ศุภกร ขุนชิต,สมเสริม ชูรักษ์,อธิคม ขุนแก้ว,pdf_page,pdf_sequence,unit_district,source_subdistrict_pdf,polling_unit_no,moo,polling_place_pdf,registered_voters_66,province,registrar,latlong_subdistrict,latlong_location,latitude,longitude,electorate,latlong_row_id,latlong_match_method,latlong_match_score,coordinate_reused_count,merge_key_subdistrict_unit,latlong_merge_status
ป่าพะยอม,ป่าพะยอม,5,constituency,election_day,531,487,14,30,78,10,91,268,38,0,2,5.0,410.0,ป่าพะยอม,ป่าพะยอม,6.0,5,ศาลาประจ าหมู่บ้านบ้านนาทราย,705.0,พัทลุง,อำเภอป่าพะยอม,ป่าพะยอม,ศาลาประจำหมู่บ้านบ้านนาทราย,7.838677,99.863101,2.0,172.0,location_exact_normalized,1.0,1.0,ป่าพะยอม|5,matched
ป่าพะยอม,ป่าพะยอม,6,constituency,election_day,498,481,6,11,104,3,78,260,32,0,4,5.0,411.0,ป่าพะยอม,ป่าพะยอม,7.0,6,ศาลาประจ าหมู่บ้านบ้านโคกกอ,619.0,พัทลุง,อำเภอป่าพะยอม,ป่าพะยอม,ศาลาประจำหมู่บ้านบ้านโคกกอ,7.8521588,99.9353318,2.0,173.0,location_exact_normalized,1.0,1.0,ป่าพะยอม|6,matched
ป่าพะยอม,ป่าพะยอม,7,constituency,election_day,571,553,8,10,145,2,74,310,21,0,1,5.0,412.0,ป่าพะยอม,ป่าพะยอม,8.0,7,ศาลาประจ าหมู่บ้านบ้านไสกุน,743.0,พัทลุง,อำเภอป่าพะยอม,ป่าพะยอม,ศาลาประจำหมู่บ้านบ้านไสกุน,7.8654527,99.959434,2.0,174.0,location_exact_normalized,1.0,1.0,ป่าพะยอม|7,matched
ควนขนุน,พนมวังก์,0,constituency,election_day,400,390,3,7,162,3,38,167,17,1,2,3.0,348.0,ควนขนุน,พนมวังก์,1.0,1,ศาลาอเนกประสงค์บ้านเขานม (อบต.หลังเก่า),455.0,พัทลุง,อำเภอควนขนุน,พนมวังก์,ศาลาอเนกประสงค์บ้านเขานม (อบต.หลังเก่า),7.6738819,100.0809748,2.0,39.0,location_exact_normalized,1.0,1.0,พนมวังก์|0,matched
ควนขนุน,พนมวังก์,1,constituency,election_day,631,604,13,14,196,0,71,297,35,1,4,3.0,349.0,ควนขนุน,พนมวังก์,2.0,2,ศาลาประจ าหมู่บ้านบ้านระหว่างควน,821.0,พัทลุง,อำเภอควนขนุน,พนมวังก์,ศาลาประจำหมู่บ้านบ้านระหว่างควน,7.6920875,100.0469114,2.0,40.0,location_exact_normalized,1.0,1.0,พนมวังก์|1,matched
ควนขนุน,พนมวังก์,2,constituency,election_day,574,555,6,13,168,3,67,253,62,0,2,3.0,350.0,ควนขนุน,พนมวังก์,3.0,3,ศาลาประจ าหมู่บ้านบ้านควนปริง,693.0,พัทลุง,อำเภอควนขนุน,พนมวังก์,ศาลาประจำหมู่บ้านบ้านควนปริง,7.681553500000001,100.0052044,2.0,41.0,location_exact_normalized,1.0,1.0,พนมวังก์|2,matched
ควนขนุน,พนมวังก์,3,constituency,election_day,530,508,14,8,117,2,49,302,36,1,1,3.0,351.0,ควนขนุน,พนมวังก์,4.0,4,โรงเรียนทุ่งยางเปล,656.0,พัทลุง,อำเภอควนขนุน,พนมวังก์,โรงเรียนทุ่งยางเปล,7.653512500000001,100.0357031,2.0,42.0,location_exact_normalized,1.0,1.0,พนมวังก์|3,matched
ควนขนุน,พนมวังก์,4,constituency,election_day,398,374,15,9,197,1,27,130,18,0,1,3.0,352.0,ควนขนุน,พนมวังก์,5.0,5,ศาลาประจ าหมู่บ้านบ้านพนมวังก์,485.0,พัทลุง,อำเภอควนขนุน,พนมวังก์,ศาลาประจำหมู่บ้านบ้านพนมวังก์,7.3838149,100.2598974,2.0,43.0,location_exact_normalized,1.0,1.0,พนมวังก์|4,matched
ควนขนุน,พนมวังก์,5,constituency,election_day,628,607,6,15,173,2,44,350,38,0,0,3.0,353.0,ควนขนุน,พนมวังก์,6.0,6,ศาลาประจ าหมู่บ้านบ้านทุ่งขึงหนัง,771.0,พัทลุง,อำเภอควนขนุน,พนมวังก์,ศาลาประจำหมู่บ้านบ้านทุ่งขึงหนัง,7.6731922,100.0191857,2.0,44.0,location_exact_normalized,1.0,1.0,พนมวังก์|5,matched
ควนขนุน,พนมวังก์,6,constituency,election_day,516,491,8,17,139,4,93,215,36,1,3,3.0,354.0,ควนขนุน,พนมวังก์,7.0,7,ศาลาประจ าหมู่บ้านบ้านไสยวน,631.0,พัทลุง,อำเภอควนขนุน,พนมวังก์,ศาลาประจำหมู่บ้านบ้านไสยวน,7.688851199999999,100.0064228,2.0,45.0,location_exact_normalized,1.0,1.0,พนมวังก์|6,matched
ควนขนุน,พนมวังก์,7,constituency,election_day,551,530,13,8,192,4,47,255,27,2,3,3.0,355.0,ควนขนุน,พนมวังก์,8.0,8,ศาลาประจ าหมู่บ้านบ้านเกาะอ้ายเฒ่า,708.0,พัทลุง,อำเภอควนขนุน,พนมวังก์,ศาลาประจำหมู่บ้านบ้านเกาะอ้ายเฒ่า,7.697101200000001,100.0275755,2.0,46.0,location_exact_normalized,1.0,1.0,พนมวังก์|7,matched
ควนขนุน,พนางตุง,0,constituency,election_day,412,392,16,4,169,1,14,192,15,0,1,1.0,272.0,ควนขนุน,พนางตุง,1.0,1,ศาลาประจ าหมู่บ้านบ้านทะเลน้อย,531.0,พัทลุง,อำเภอควนขนุน,พนางตุง,ศาลาประจำหมู่บ้านบ้านทะเลน้อย,7.7777536,100.1167953,2.0,101.0,location_exact_normalized,1.0,1.0,พนางตุง|0,matched
ควนขนุน,พนางตุง,1,constituency,election_day,352,336,10,6,106,2,12,198,18,0,0,1.0,273.0,ควนขนุน,พนางตุง,2.0,2,ศาลาประจ าหมู่บ้าน หมู่ที่ 2 บ้านทะเลน้อย,496.0,พัทลุง,อำเภอควนขนุน,พนางตุง,ศาลาประจำหมู่บ้าน หมู่ที่ 2 บ้านทะเลน้อย,7.7777536,100.1167953,2.0,102.0,location_exact_normalized,1.0,1.0,พนางตุง|1,matched
ควนขนุน,พนางตุง,2,constituency,election_day,650,624,16,10,218,3,48,311,40,3,1,1.0,274.0,ควนขนุน,พนางตุง,3.0,3,โรงเรียนควนพนางตุง,859.0,พัทลุง,อำเภอควนขนุน,พนางตุง,โรงเรียนควนพนางตุง,7.777721799999999,100.1033782,2.0,103.0,location_exact_normalized,1.0,1.0,พนางตุง|2,matched
ควนขนุน,พนางตุง,3,constituency,election_day,367,349,9,9,96,3,46,187,17,0,0,1.0,275.0,ควนขนุน,พนางตุง,4.0,4,ศาลาประจ าหมู่บ้านบ้านชายคลอง,450.0,พัทลุง,อำเภอควนขนุน,พนางตุง,ศาลาประจำหมู่บ้านบ้านชายคลอง,7.7346142,100.1285201,2.0,104.0,location_exact_normalized,1.0,1.0,พนางตุง|3,matched
ควนขนุน,พนางตุง,4,constituency,election_day,659,645,10,4,203,3,35,368,29,4,3,1.0,276.0,ควนขนุน,พนางตุง,5.0,5,ศาลาประจ าหมู่บ้านบ้านท่าช้าง,841.0,พัทลุง,อำเภอควนขนุน,พนางตุง,ศาลาประจำหมู่บ้านบ้านท่าช้าง,7.7462876,100.1069393,2.0,105.0,location_exact_normalized,1.0,1.0,พนางตุง|4,matched
ควนขนุน,พนางตุง,5,constituency,election_day,680,655,17,8,186,8,22,417,21,0,1,1.0,277.0,ควนขนุน,พนางตุง,6.0,6,ศาลาประจ าหมู่บ้านบ้านไสคลิ้ง,815.0,พัทลุง,อำเภอควนขนุน,พนางตุง,ศาลาประจำหมู่บ้านบ้านไสคลิ้ง,7.7615069,100.1367166,2.0,106.0,location_exact_normalized,1.0,1.0,พนางตุง|5,matched
ควนขนุน,พนางตุง,6,constituency,election_day,483,464,11,8,23,2,15,412,10,0,2,1.0,278.0,ควนขนุน,พนางตุง,7.0,7,ศาลาประจ าหมู่บ้านบ้านค่าย,633.0,พัทลุง,อำเภอควนขนุน,พนางตุง,ศาลาประจำหมู่บ้านบ้านค่าย,7.767323999999999,100.08837,2.0,107.0,location_exact_normalized,1.0,1.0,พนางตุง|6,matched
ควนขนุน,พนางตุง,7,constituency,election_day,726,696,21,9,246,0,56,361,31,2,0,1.0,279.0,ควนขนุน,พนางตุง,8.0,8,ที่ท าการก านันต าบลพนางตุง,915.0,พัทลุง,อำเภอควนขนุน,พนางตุง,ที่ทำการกำนันตำบลพนางตุง,7.7801171,100.0898175,2.0,108.0,location_exact_normalized,1.0,1.0,พนางตุง|7,matched
ควนขนุน,พนางตุง,8,constituency,election_day,166,163,0,3,49,2,8,96,2,0,6,1.0,280.0,ควนขนุน,พนางตุง,9.0,9,ศาลาประจ าหมู่บ้านบ้านปากคลองเก่า,205.0,พัทลุง,อำเภอควนขนุน,พนางตุง,ศาลาประจำหมู่บ้านบ้านปากคลองเก่า,7.734145599999999,100.0256023,2.0,109.0,location_exact_normalized,1.0,1.0,พนางตุง|8,matched
ควนขนุน,พนางตุง,9,constituency,election_day,632,609,16,7,85,8,42,443,26,4,1,1.0,281.0,ควนขนุน,พนางตุง,10.0,10,โรงเรียนบ้านธรรมเถียร,785.0,พัทลุง,อำเภอควนขนุน,พนางตุง,โรงเรียนบ้านธรรมเถียร,7.789683200000001,100.0953331,2.0,110.0,location_exact_normalized,1.0,1.0,พนางตุง|9,matched
ควนขนุน,พนางตุง,10,constituency,election_day,338,328,4,6,86,2,24,205,10,1,0,1.0,282.0,ควนขนุน,พนางตุง,11.0,11,ศาลาประจ าหมู่บ้านบ้านไทรงาม,431.0,พัทลุง,อำเภอควนขนุน,พนางตุง,ศาลาประจำหมู่บ้านบ้านไทรงาม,7.7781796,100.118286,2.0,111.0,location_exact_normalized,1.0,1.0,พนางตุง|10,matched
ควนขนุน,พนางตุง,11,constituency,election_day,548,525,17,6,112,2,24,365,19,0,3,1.0,283.0,ควนขนุน,พนางตุง,12.0,12,ศาลาเฉลิมพระเกียรติบ้านปากห้วย,686.0,พัทลุง,อำเภอควนขนุน,พนางตุง,ศาลาเฉลิมพระเกียรติบ้านปากห้วย,7.7615069,100.1367166,2.0,112.0,location_exact_normalized,1.0,1.0,พนางตุง|11,matched
ควนขนุน,พนางตุง,12,constituency,election_day,510,485,16,9,152,3,24,266,37,0,3,1.0,284.0,ควนขนุน,พนางตุง,13.0,13,ศาลาอเนกประสงค์หมู่ที่ 13,645.0,พัทลุง,อำเภอควนขนุน,พนางตุง,ศาลาเอนกประสงค์ หมู่ที่ 13,7.7615069,100.1367166,2.0,113.0,location_fuzzy,0.9583,1.0,พนางตุง|12,matched
ควนขนุน,มะกอกเหนือ(เทศบาล),0,constituency,election_day,400,389,6,5,56,0,33,276,22,1,1,1.0,285.0,ควนขนุน,มะกอกเหนือ(เทศบาล),1.0,1,วัดประดู่เรียง,492.0,พัทลุง,ท้องถิ่นเทศบาลตำบลมะกอกเหนือ,มะกอกเหนือ,วัดประดู่เรียง,7.7391571,100.0863987,2.0,264.0,location_exact_normalized,1.0,1.0,มะกอกเหนือ(เทศบาล)|0,matched
ควนขนุน,มะกอกเหนือ(เทศบาล),1,constituency,election_day,307,296,1,10,67,0,36,174,17,0,2,1.0,286.0,ควนขนุน,มะกอกเหนือ(เทศบาล),2.0,1,อาคารศูนย์ออกก าลังกาย (Fitness) ทต.มะกอกเหนือ,412.0,พัทลุง,ท้องถิ่นเทศบาลตำบลมะกอกเหนือ,มะกอกเหนือ,อาคารศูนย์ออกกำลังกาย (Fitness) ทต.มะกอกเหนือ,7.7416636,100.0695367,2.0,265.0,location_exact_normalized,1.0,1.0,มะกอกเหนือ(เทศบาล)|1,matched
ควนขนุน,มะกอกเหนือ(เทศบาล),2,constituency,election_day,374,359,5,10,72,6,49,198,33,0,1,1.0,287.0,ควนขนุน,มะกอกเหนือ(เทศบาล),3.0,1,อาคารอเนกประสงค์ (ข้างศูนย์พัฒนาเด็กเล็กบ้านปากคลอง),563.0,พัทลุง,ท้องถิ่นเทศบาลตำบลมะกอกเหนือ,มะกอกเหนือ,อาคารอเนกประสงค์(ข้างศูนย์พัฒนาเด็กเล็กบ้านปากคลอง),7.736405899999999,100.0686586,2.0,266.0,location_exact_normalized,1.0,1.0,มะกอกเหนือ(เทศบาล)|2,matched
ควนขนุน,มะกอกเหนือ(เทศบาล),3,constituency,election_day,229,222,5,2,67,0,14,131,10,0,0,2.0,288.0,ควนขนุน,มะกอกเหนือ(เทศบาล),4.0,1,ศาลาเฉลิมพระเกียรติ ร.9,366.0,พัทลุง,ท้องถิ่นเทศบาลตำบลมะกอกเหนือ,มะกอกเหนือ,ศาลาเฉลิมพระเกียรติ ร.9,7.7416636,100.0695367,2.0,267.0,location_exact_normalized,1.0,1.0,มะกอกเหนือ(เทศบาล)|3,matched
ควนขนุน,มะกอกเหนือ,0,constituency,election_day,478,458,9,11,95,5,60,263,33,0,2,2.0,289.0,ควนขนุน,มะกอกเหนือ,1.0,1,โรงอาหารโรงเรียนประดู่เรียง,676.0,พัทลุง,อำเภอควนขนุน,มะกอกเหนือ,โรงอาหารโรงเรียนประดู่เรียง,7.7409914,100.0858852,2.0,91.0,location_exact_normalized,1.0,1.0,มะกอกเหนือ|0,matched
ควนขนุน,มะกอกเหนือ,1,constituency,election_day,93,92,0,1,14,1,3,66,8,0,0,2.0,290.0,ควนขนุน,มะกอกเหนือ,2.0,2,ศาลาประจ าหมู่บ้านบ้านปากคลองเก่า,127.0,พัทลุง,อำเภอควนขนุน,มะกอกเหนือ,ศาลาประจำหมู่บ้านบ้านปากคลองเก่า,7.739052,100.0712741,2.0,92.0,location_exact_normalized,1.0,1.0,มะกอกเหนือ|1,matched
ควนขนุน,มะกอกเหนือ,2,constituency,election_day,113,107,1,5,40,0,12,53,2,0,0,2.0,291.0,ควนขนุน,มะกอกเหนือ,3.0,3,ศาลาประจ าหมู่บ้านบ้านเขาอ้อ,132.0,พัทลุง,อำเภอควนขนุน,มะกอกเหนือ,ศาลาประจำหมู่บ้านบ้านเขาอ้อ,7.7544444,100.0663889,2.0,93.0,location_exact_normalized,1.0,1.0,มะกอกเหนือ|2,matched
ควนขนุน,มะกอกเหนือ,3,constituency,election_day,259,254,1,4,83,2,15,133,19,1,1,2.0,292.0,ควนขนุน,มะกอกเหนือ,4.0,4,ศาลาประจ าหมู่บ้านบ้านค่ายเสือ,329.0,พัทลุง,อำเภอควนขนุน,มะกอกเหนือ,ศาลาประจำหมู่บ้านบ้านค่ายเสือ,7.7416636,100.0695367,2.0,94.0,location_exact_normalized,1.0,1.0,มะกอกเหนือ|3,matched
ควนขนุน,มะกอกเหนือ,4,constituency,election_day,461,441,9,11,243,1,49,110,30,0,8,2.0,293.0,ควนขนุน,มะกอกเหนือ,5.0,5,ศาลาประจ าหมู่บ้านบ้านนาสวน,565.0,พัทลุง,อำเภอควนขนุน,มะกอกเหนือ,ศาลาประจำหมู่บ้านบ้านนาสวน,7.7416636,100.0695367,2.0,95.0,location_exact_normalized,1.0,1.0,มะกอกเหนือ|4,matched
ควนขนุน,มะกอกเหนือ,5,constituency,election_day,477,452,11,14,189,2,58,162,31,0,10,2.0,294.0,ควนขนุน,มะกอกเหนือ,6.0,6,ศาลาเอนกประสงค์โรงเรียนวัดบ้านสวน,663.0,พัทลุง,อำเภอควนขนุน,มะกอกเหนือ,ศาลาเอนกประสงค์โรงเรียนวัดบ้านสวน,7.734133699999999,100.0518935,2.0,96.0,location_exact_normalized,1.0,1.0,มะกอกเหนือ|5,matched
ควนขนุน,มะกอกเหนือ,6,constituency,election_day,485,472,1,12,169,5,73,177,40,1,7,2.0,295.0,ควนขนุน,มะกอกเหนือ,7.0,6,ศาลาการเปรียญวัดบ้านสวน,607.0,พัทลุง,อำเภอควนขนุน,มะกอกเหนือ,ศาลาการเปรียญวัดบ้านสวน,7.7335541,100.051063,2.0,97.0,location_exact_normalized,1.0,1.0,มะกอกเหนือ|6,matched
ควนขนุน,มะกอกเหนือ,7,constituency,election_day,420,409,3,8,117,1,41,225,21,1,3,2.0,296.0,ควนขนุน,มะกอกเหนือ,8.0,7,วัดมะกอกเหนือ,510.0,พัทลุง,อำเภอควนขนุน,มะกอกเหนือ,วัดมะกอกเหนือ,7.713126,100.086706,2.0,98.0,location_exact_normalized,1.0,1.0,มะกอกเหนือ|7,matched
ควนขนุน,มะกอกเหนือ,8,constituency,election_day,413,400,8,5,188,4,41,137,24,1,5,2.0,297.0,ควนขนุน,มะกอกเหนือ,9.0,8,ศาลาประจ าหมู่บ้านบ้านดอนศาลา,530.0,พัทลุง,อำเภอควนขนุน,มะกอกเหนือ,ศาลาประจำหมู่บ้านบ้านดอนศาลา,7.755263100000001,100.0397776,2.0,99.0,location_exact_normalized,1.0,1.0,มะกอกเหนือ|8,matched
ควนขนุน,มะกอกเหนือ,9,constituency,election_day,162,156,3,3,78,1,18,43,15,0,1,2.0,298.0,ควนขนุน,มะกอกเหนือ,10.0,9,ที่อ่านหนังสือประจ าหมู่บ้านบ้านไสเลียบ,209.0,พัทลุง,อำเภอควนขนุน,มะกอกเหนือ,ที่อ่านหนังสือประจำหมู่บ้านบ้านไสเลียบ,7.7416636,100.0695367,2.0,100.0,location_exact_normalized,1.0,1.0,มะกอกเหนือ|9,matched
ป่าพะยอม,ลานข่อย,0,constituency,election_day,328,312,9,7,111,0,35,135,27,2,2,5.0,424.0,ป่าพะยอม,ลานข่อย,1.0,1,ศาลาประจ าหมู่บ้านบ้านลานข่อย,440.0,พัทลุง,ท้องถิ่นเทศบาลตำบลลานข่อย,ลานข่อย,ศาลาประจำหมู่บ้านบ้านลานข่อย,7.8872993,99.8553365,2.0,254.0,location_exact_normalized,1.0,1.0,ลานข่อย|0,matched
ป่าพะยอม,ลานข่อย,1,constituency,election_day,438,424,10,4,155,1,53,186,28,0,1,5.0,425.0,ป่าพะยอม,ลานข่อย,2.0,1,ศาลาการเปรียญวัดลานข่อย,580.0,พัทลุง,ท้องถิ่นเทศบาลตำบลลานข่อย,ลานข่อย,ศาลาการเปรียญวัดลานข่อย,7.8875764,99.87482,2.0,255.0,location_exact_normalized,1.0,1.0,ลานข่อย|1,matched
ป่าพะยอม,ลานข่อย,2,constituency,election_day,361,350,4,7,131,0,23,174,19,3,0,5.0,426.0,ป่าพะยอม,ลานข่อย,3.0,2,ศาลาประจ าหมู่บ้านบ้านห้วยหลุด,978.0,พัทลุง,ท้องถิ่นเทศบาลตำบลลานข่อย,ลานข่อย,ศาลาประจำหมู่บ้านบ้านห้วยหลุด,7.8553141,99.8013351,2.0,256.0,location_exact_normalized,1.0,1.0,ลานข่อย|2,matched
ป่าพะยอม,ลานข่อย,3,constituency,election_day,355,343,6,6,118,2,34,178,9,2,0,5.0,427.0,ป่าพะยอม,ลานข่อย,4.0,3,ศาลาประจ าหมู่บ้านบ้านทุ่งชุมพล,921.0,พัทลุง,ท้องถิ่นเทศบาลตำบลลานข่อย,ลานข่อย,ศาลาประจำหมู่บ้านบ้านทุ่งชุมพล,7.8808168,99.8327582,2.0,257.0,location_exact_normalized,1.0,1.0,ลานข่อย|3,matched
ป่าพะยอม,ลานข่อย,4,constituency,election_day,365,354,8,3,141,0,40,155,12,5,1,6.0,428.0,ป่าพะยอม,ลานข่อย,5.0,4,ศาลาประจ าหมู่บ้านบ้านห้วยเรียน,842.0,พัทลุง,ท้องถิ่นเทศบาลตำบลลานข่อย,ลานข่อย,ศาลาประจำหมู่บ้านบ้านห้วยเรียน,7.821256099999999,99.8794744,2.0,258.0,location_exact_normalized,1.0,1.0,ลานข่อย|4,matched
ป่าพะยอม,ลานข่อย,5,constituency,election_day,364,350,9,5,152,0,32,144,22,0,0,6.0,429.0,ป่าพะยอม,ลานข่อย,6.0,5,ศาลาประจ าหมู่บ้านบ้านถ ้าลา,488.0,พัทลุง,ท้องถิ่นเทศบาลตำบลลานข่อย,ลานข่อย,ศาลาประจำหมู่บ้านบ้านถ้ำลา,7.852371,99.797831,2.0,259.0,location_exact_normalized,1.0,1.0,ลานข่อย|5,matched
ป่าพะยอม,ลานข่อย,6,constituency,election_day,628,598,8,22,247,4,72,246,29,0,0,6.0,430.0,ป่าพะยอม,ลานข่อย,7.0,6,ศาลาประจ าหมู่บ้านบ้านมาดนั่ง,611.0,พัทลุง,ท้องถิ่นเทศบาลตำบลลานข่อย,ลานข่อย,ศาลาประจำหมู่บ้านบ้านมาดนั่ง,7.8553141,99.8013351,2.0,260.0,location_exact_normalized,1.0,1.0,ลานข่อย|6,matched
ป่าพะยอม,ลานข่อย,7,constituency,election_day,361,341,13,7,169,2,54,103,11,0,2,6.0,431.0,ป่าพะยอม,ลานข่อย,8.0,7,ศาลาประจ าหมู่บ้านบ้านห้วยศรีเกษร,637.0,พัทลุง,ท้องถิ่นเทศบาลตำบลลานข่อย,ลานข่อย,ศาลาประจำหมู่บ้านบ้านห้วยศรีเกษร,7.8684401,99.902977,2.0,261.0,location_exact_normalized,1.0,1.0,ลานข่อย|7,matched
ป่าพะยอม,ลานข่อย,8,constituency,election_day,513,499,12,2,195,3,57,219,23,0,2,6.0,432.0,ป่าพะยอม,ลานข่อย,9.0,8,ศาลาประจ าหมู่บ้านบ้านห้วยร าพึง,407.0,พัทลุง,ท้องถิ่นเทศบาลตำบลลานข่อย,ลานข่อย,ศาลาประจำหมู่บ้านบ้านห้วยรำพึง,7.8553141,99.8013351,2.0,262.0,location_exact_normalized,1.0,1.0,ลานข่อย|8,matched
ป่าพะยอม,ลานข่อย,9,constituency,election_day,507,491,4,12,156,1,51,255,27,1,0,6.0,433.0,ป่าพะยอม,ลานข่อย,10.0,9,ศาลาประจ าหมู่บ้านบ้านควนยาว,764.0,พัทลุง,ท้องถิ่นเทศบาลตำบลลานข่อย,ลานข่อย,ศาลาประจำหมู่บ้านบ้านควนยาว,7.8553141,99.8013351,2.0,263.0,location_exact_normalized,1.0,1.0,ลานข่อย|9,matched
ป่าพะยอม,ลานข่อย,10,constituency,election_day,342,327,6,9,137,2,58,114,16,0,0,,,,,,,,,,,,,,,,,,,,,unmatched
ป่าพะยอม,ลานข่อย,11,constituency,election_day,595,581,7,7,268,2,51,243,17,0,0,,,,,,,,,,,,,,,,,,,,,unmatched
ศรีนครินทร์,ลำสินธ์ุ,0,constituency,election_day,561,534,8,19,259,2,79,140,53,1,0,,,,,,,,,,,,,,,,,,,,,unmatched
ศรีนครินทร์,ลำสินธ์ุ,1,constituency,election_day,399,388,10,1,164,0,27,179,17,1,0,,,,,,,,,,,,,,,,,,,,,unmatched
ศรีนครินทร์,ลำสินธ์ุ,2,constituency,election_day,536,511,20,5,257,1,34,183,33,1,2,,,,,,,,,,,,,,,,,,,,,unmatched
ศรีนครินทร์,ลำสินธ์ุ,3,constituency,election_day,221,214,3,4,122,0,16,71,4,1,0,,,,,,,,,,,,,,,,,,,,,unmatched
ศรีนครินทร์,ลำสินธ์ุ,4,constituency,election_day,417,400,7,10,189,1,44,148,11,1,6,,,,,,,,,,,,,,,,,,,,,unmatched
ศรีนครินทร์,ลำสินธ์ุ,5,constituency,election_day,591,568,20,3,261,3,74,195,30,2,3,,,,,,,,,,,,,,,,,,,,,unmatched
ศรีนครินทร์,ลำสินธ์ุ,6,constituency,election_day,604,587,15,2,278,2,34,257,15,0,1,,,,,,,,,,,,,,,,,,,,,unmatched
ศรีนครินทร์,ลำสินธ์ุ,7,constituency,election_day,563,544,11,8,255,0,49,194,43,2,1,,,,,,,,,,,,,,,,,,,,,unmatched
ศรีนครินทร์,ลำสินธ์ุ,8,constituency,election_day,233,225,7,1,100,0,10,105,9,0,1,,,,,,,,,,,,,,,,,,,,,unmatched
กงหรา2,สมหวัง,0,constituency,election_day,316,302,8,6,137,2,32,111,19,1,0,8.0,508.0,กงหรา,สมหวัง,1.0,1,ศาลาประจ าหมู่บ้านบ้านคลองล า,386.0,พัทลุง,อำเภอกงหรา,สมหวัง,ศาลาประจำหมู่บ้านบ้านคลองลำ,7.5077431,100.0024084,2.0,0.0,location_exact_normalized,1.0,1.0,สมหวัง|0,matched
กงหรา2,สมหวัง,1,constituency,election_day,665,625,23,17,221,3,109,256,33,1,2,8.0,509.0,กงหรา,สมหวัง,2.0,2,ศาลาประชาร่วมใจ (ช่องเตย),778.0,พัทลุง,อำเภอกงหรา,สมหวัง,ศาลาประชาร่วมใจ (ช่องเตย),7.5077431,100.0024084,2.0,1.0,location_exact_normalized,1.0,1.0,สมหวัง|1,matched
กงหรา2,สมหวัง,2,constituency,election_day,396,379,13,4,121,1,46,189,22,0,0,8.0,510.0,กงหรา,สมหวัง,3.0,3,ศาลาประจ าหมู่บ้านบ้านสมหวังตก,508.0,พัทลุง,อำเภอกงหรา,สมหวัง,ศาลาประจำหมู่บ้านบ้านสมหวังตก,7.52108,100.008,2.0,2.0,location_exact_normalized,1.0,1.0,สมหวัง|2,matched
กงหรา2,สมหวัง,3,constituency,election_day,358,332,20,6,88,0,60,166,16,1,1,8.0,511.0,กงหรา,สมหวัง,4.0,4,โรงเรียนวัดหวัง,478.0,พัทลุง,อำเภอกงหรา,สมหวัง,โรงเรียนวัดหวัง,7.5076504,99.9837692,2.0,3.0,location_exact_normalized,1.0,1.0,สมหวัง|3,matched
กงหรา2,สมหวัง,4,constituency,election_day,413,392,9,12,135,2,48,175,29,0,3,8.0,512.0,กงหรา,สมหวัง,5.0,4,ศาลาการเปรียญวัดสมหวัง,483.0,พัทลุง,อำเภอกงหรา,สมหวัง,ศาลาการเปรียญวัดสมหวัง,7.507084499999999,99.9848915,2.0,4.0,location_exact_normalized,1.0,1.0,สมหวัง|4,matched
กงหรา2,สมหวัง,5,constituency,election_day,374,345,20,9,176,4,56,68,38,0,3,8.0,513.0,กงหรา,สมหวัง,6.0,5,ศาลาประจ าหมู่บ้านบ้านไสคุณเปลือย,464.0,พัทลุง,อำเภอกงหรา,สมหวัง,ศาลาประจำหมู่บ้านบ้านไสคุณเปลือย,7.4978326,100.015403,2.0,5.0,location_exact_normalized,1.0,1.0,สมหวัง|5,matched
กงหรา2,สมหวัง,6,constituency,election_day,427,411,12,4,198,0,50,135,25,2,1,8.0,514.0,กงหรา,สมหวัง,7.0,6,ศาลาประจ าหมู่บ้านบ้านพรุนาแด้,526.0,พัทลุง,อำเภอกงหรา,สมหวัง,ศาลาประจำหมู่บ้านบ้านพรุนาแด้,7.4922222,100.0025,2.0,6.0,location_exact_normalized,1.0,1.0,สมหวัง|6,matched
กงหรา2,สมหวัง,7,constituency,election_day,197,186,4,7,83,0,36,61,5,0,1,8.0,515.0,กงหรา,สมหวัง,8.0,7,ศาลาประจ าหมู่บ้านบ้านทุ่งเลียบ,234.0,พัทลุง,อำเภอกงหรา,สมหวัง,ศาลาประจำหมู่บ้านบ้านทุ่งเลียบ,7.550502400000001,100.0024084,2.0,7.0,location_exact_normalized,1.0,1.0,สมหวัง|7,matched
ศรีนครินทร์,อ่างทอง,0,constituency,election_day,450,439,7,4,159,0,21,240,19,0,0,7.0,473.0,ศรีนครินทร์,อ่างทอง,1.0,1,ศาลาประจ าหมู่บ้านบ้านประดู่,535.0,พัทลุง,อำเภอศรีนครินทร์,อ่างทอง,ศาลาประจำหมู่บ้านบ้านประดู่,7.5629896,99.9241575,2.0,201.0,location_exact_normalized,1.0,1.0,อ่างทอง|0,matched
