pdf_page,pdf_sequence,district,source_subdistrict_pdf,polling_unit_no,unit_index,moo,polling_place_pdf,registered_voters_66,province,registrar,latlong_subdistrict,latlong_location,latitude,longitude,electorate,latlong_row_id,latlong_match_method,latlong_match_score,coordinate_reused_count,merge_key_subdistrict_unit
5,426,ป่าพะยอม,ลานข่อย,3,2,2,ศาลาประจ าหมู่บ้านบ้านห้วยหลุด,978,พัทลุง,ท้องถิ่นเทศบาลตำบลลานข่อย,ลานข่อย,ศาลาประจำหมู่บ้านบ้านห้วยหลุด,7.8553141,99.8013351,2,256,location_exact_normalized,1.0,1,ลานข่อย|2
5,427,ป่าพะยอม,ลานข่อย,4,3,3,ศาลาประจ าหมู่บ้านบ้านทุ่งชุมพล,921,พัทลุง,ท้องถิ่นเทศบาลตำบลลานข่อย,ลานข่อย,ศาลาประจำหมู่บ้านบ้านทุ่งชุมพล,7.8808168,99.8327582,2,257,location_exact_normalized,1.0,1,ลานข่อย|3
6,428,ป่าพะยอม,ลานข่อย,5,4,4,ศาลาประจ าหมู่บ้านบ้านห้วยเรียน,842,พัทลุง,ท้องถิ่นเทศบาลตำบลลานข่อย,ลานข่อย,ศาลาประจำหมู่บ้านบ้านห้วยเรียน,7.821256099999999,99.8794744,2,258,location_exact_normalized,1.0,1,ลานข่อย|4
6,429,ป่าพะยอม,ลานข่อย,6,5,5,ศาลาประจ าหมู่บ้านบ้านถ ้าลา,488,พัทลุง,ท้องถิ่นเทศบาลตำบลลานข่อย,ลานข่อย,ศาลาประจำหมู่บ้านบ้านถ้ำลา,7.852371,99.797831,2,259,location_exact_normalized,1.0,1,ลานข่อย|5
6,430,ป่าพะยอม,ลานข่อย,7,6,6,ศาลาประจ าหมู่บ้านบ้านมาดนั่ง,611,พัทลุง,ท้องถิ่นเทศบาลตำบลลานข่อย,ลานข่อย,ศาลาประจำหมู่บ้านบ้านมาดนั่ง,7.8553141,99.8013351,2,260,location_exact_normalized,1.0,1,ลานข่อย|6
6,431,ป่าพะยอม,ลานข่อย,8,7,7,ศาลาประจ าหมู่บ้านบ้านห้วยศรีเกษร,637,พัทลุง,ท้องถิ่นเทศบาลตำบลลานข่อย,ลานข่อย,ศาลาประจำหมู่บ้านบ้านห้วยศรีเกษร,7.8684401,99.902977,2,261,location_exact_normalized,1.0,1,ลานข่อย|7
6,432,ป่าพะยอม,ลานข่อย,9,8,8,ศาลาประจ าหมู่บ้านบ้านห้วยร าพึง,407,พัทลุง,ท้องถิ่นเทศบาลตำบลลานข่อย,ลานข่อย,ศาลาประจำหมู่บ้านบ้านห้วยรำพึง,7.8553141,99.8013351,2,262,location_exact_normalized,1.0,1,ลานข่อย|8
6,433,ป่าพะยอม,ลานข่อย,10,9,9,ศาลาประจ าหมู่บ้านบ้านควนยาว,764,พัทลุง,ท้องถิ่นเทศบาลตำบลลานข่อย,ลานข่อย,ศาลาประจำหมู่บ้านบ้านควนยาว,7.8553141,99.8013351,2,263,location_exact_normalized,1.0,1,ลานข่อย|9
6,434,ศรีบรรพต,เขาย่า,1,0,1,ศาลาประจ าหมู่บ้าน บ้านส านักปราง,502,พัทลุง,อำเภอศรีบรรพต,เขาย่า,ศาลาประจำหมู่บ้าน บ้านสำนักปราง หมู่ที่ 1,7.728210699999999,99.9004167,2,137,location_fuzzy,0.8824,1,เขาย่า|0
6,435,ศรีบรรพต,เขาย่า,2,1,2,ศาลาประจ าหมู่บ้าน บ้านสะพานยาง,478,พัทลุง,อำเภอศรีบรรพต,เขาย่า,ศาลาประจำหมู่บ้าน บ้านสะพานยาง หมู่ที่ 2,7.747962100000001,99.9157776,2,138,location_fuzzy,0.8788,1,เขาย่า|1
6,436,ศรีบรรพต,เขาย่า,3,2,3,ศาลาประจ าหมู่บ้าน บ้านม่วง,648,พัทลุง,อำเภอศรีบรรพต,เขาย่า,ศาลาประจำหมู่บ้าน บ้านม่วง หมู่ที่ 3,7.7458666,99.890643,2,139,location_fuzzy,0.8621,1,เขาย่า|2
6,437,ศรีบรรพต,เขาย่า,4,3,4,ศาลาประจ าหมู่บ้าน บ้านเขาย่าออก,518,พัทลุง,อำเภอศรีบรรพต,เขาย่า,ศาลาประจำหมู่บ้าน บ้านเขาย่าออก หมู่ที่ 4,7.7197137,99.9199675,2,140,location_fuzzy,0.8824,1,เขาย่า|3
6,438,ศรีบรรพต,เขาย่า,5,4,5,ศาลาประจ าหมู่บ้าน บ้านโหล๊ะเร็ดตก,567,พัทลุง,อำเภอศรีบรรพต,เขาย่า,ศาลาประจำหมู่บ้าน บ้านโหล๊ะเร็ดตกหมู่ที่ 5,7.7576419,99.9032094,2,141,location_fuzzy,0.8889,1,เขาย่า|4
6,439,ศรีบรรพต,เขาย่า,6,5,6,ศาลาประจ าหมู่บ้าน บ้านเขาย่าตก,574,พัทลุง,อำเภอศรีบรรพต,เขาย่า,ศาลาประจำหมู่บ้าน บ้านเขาย่าตก หมู่ที่ 6,7.710689700000001,99.9046058,2,142,location_fuzzy,0.8788,1,เขาย่า|5
6,440,ศรีบรรพต,เขาย่า,7,6,7,ศาลาประจ าหมู่บ้าน บ้านโพรงงู,651,พัทลุง,อำเภอศรีบรรพต,เขาย่า,ศาลาประจำหมู่บ้าน บ้านโพรงงู หมู่ที่ 7,7.729908200000001,99.8850586,2,143,location_fuzzy,0.871,1,เขาย่า|6
6,441,ศรีบรรพต,เขาย่า,8,7,8,ศาลาประจ าหมู่บ้าน บ้านโหล๊ะเร็ดออก,656,พัทลุง,อำเภอศรีบรรพต,เขาย่า,ศาลาประจำหมู่บ้าน บ้านโหล๊ะเร็ดออก หมู่ที่ 8,7.776026099999999,99.9199675,2,144,location_fuzzy,0.8919,1,เขาย่า|7
6,442,ศรีบรรพต,เขาย่า,9,8,9,ศาลาประจ าหมู่บ้าน บ้านส านักวา,445,พัทลุง,อำเภอศรีบรรพต,เขาย่า,ศาลาประจำหมู่บ้าน บ้านสำนักวา หมู่ที่ 9,7.7206497,99.8865912,2,145,location_fuzzy,0.875,1,เขาย่า|8
6,443,ศรีบรรพต,เขาย่า,10,9,10,ศาลาประจ าหมู่บ้าน บ้านหูหนาน,520,พัทลุง,อำเภอศรีบรรพต,เขาย่า,ศาลาประจำหมู่บ้าน บ้านหูหนาน หมู่ที่ 10,7.737366799999999,99.9101915,2,146,location_fuzzy,0.8571,1,เขาย่า|9
6,444,ศรีบรรพต,เขาปู่,1,0,1,ศาลาประจ าหมู่บ้าน บ้านหน้าวัด,447,พัทลุง,อำเภอศรีบรรพต,เขาปู่,ศาลาประจำหมู่บ้าน บ้านหน้าวัด หมู่ที่ 1,7.704519400000001,99.8236533,2,147,location_fuzzy,0.875,1,เขาปู่|0
6,445,ศรีบรรพต,เขาปู่,2,1,2,ศาลาประจ าหมู่บ้าน บ้านใสประดู่,615,พัทลุง,อำเภอศรีบรรพต,เขาปู่,ศาลาประจำหมู่บ้าน บ้านใสประดู่ หมู่ที่ 2,7.664779900000001,99.8385881,2,148,location_fuzzy,0.8788,1,เขาปู่|1
6,446,ศรีบรรพต,เขาปู่,3,2,3,ศาลาประจ าหมู่บ้าน บ้านควนลม,235,พัทลุง,อำเภอศรีบรรพต,เขาปู่,ศาลาประจำหมู่บ้าน บ้านควนลม หมู่ที่ 3,7.729098599999999,99.8041245,2,149,location_fuzzy,0.8667,1,เขาปู่|2
6,447,ศรีบรรพต,เขาปู่,4,3,4,ศาลาประจ าหมู่บ้าน บ้านทุ่งยูง,390,พัทลุง,อำเภอศรีบรรพต,เขาปู่,ศาลาประจำหมู่บ้าน บ้านทุ่งยูง หมู่ที่ 4,7.7451902,99.8041245,2,150,location_fuzzy,0.875,1,เขาปู่|3
6,448,ศรีบรรพต,เขาปู่,5,4,5,ศาลาประจ าหมู่บ้าน บ้านด่าน,303,พัทลุง,อำเภอศรีบรรพต,เขาปู่,ศาลาประจำหมู่บ้าน บ้านด่าน หมู่ที่ 5,7.717472799999999,99.8431866,2,151,location_fuzzy,0.8621,1,เขาปู่|4
6,449,ศรีบรรพต,เขาปู่,6,5,6,ศาลาประจ าหมู่บ้าน บ้านเหรียงงาม,619,พัทลุง,อำเภอศรีบรรพต,เขาปู่,ศาลาประจำหมู่บ้าน บ้านเหรียงงาม หมู่ที่ 6,7.7169567,99.8655158,2,152,location_fuzzy,0.8824,1,เขาปู่|5
6,450,ศรีบรรพต,เขาปู่,7,6,7,ศาลาประจ าหมู่บ้าน บ้านเขาป้าแหร้,459,พัทลุง,อำเภอศรีบรรพต,เขาปู่,ศาลาประจำหมู่บ้าน บ้านเขาป้าแหร้ หมู่ที่ 7,7.741928,99.8292338,2,153,location_fuzzy,0.8857,1,เขาปู่|6
6,451,ศรีบรรพต,เขาปู่,8,7,8,ศาลาประจ าหมู่บ้าน บ้านป่าตอ,564,พัทลุง,อำเภอศรีบรรพต,เขาปู่,ศาลาประจำหมู่บ้าน บ้านป่าตอ หมู่ที่ 8,7.699030199999999,99.8292338,2,154,location_fuzzy,0.8667,1,เขาปู่|7
6,452,ศรีบรรพต,เขาปู่,9,8,9,ศาลาประจ าหมู่บ้าน บ้านในวัง,326,พัทลุง,อำเภอศรีบรรพต,เขาปู่,ศาลาประจำหมู่บ้าน บ้านในวัง หมู่ที่ 9,7.704519400000001,99.8236533,2,155,location_fuzzy,0.8667,1,เขาปู่|8
6,453,ศรีบรรพต,เขาปู่,10,9,10,ศาลาประจ าหมู่บ้าน บ้านโหล๊ะปราง,299,พัทลุง,อำเภอศรีบรรพต,เขาปู่,ศาลาประจำหมู่บ้าน บ้านโหล๊ะปราง หมู่ที่ 10,7.704519400000001,99.8236533,2,156,location_fuzzy,0.8696,1,เขาปู่|9
6,454,ศรีบรรพต,เขาปู่,11,10,11,ศาลาประจ าหมู่บ้าน บ้านเขาปู่,436,พัทลุง,อำเภอศรีบรรพต,เขาปู่,ศาลาประจำหมู่บ้าน บ้านเขาปู่ หมู่ที่ 11,7.704519400000001,99.8236533,2,157,location_fuzzy,0.8571,1,เขาปู่|10
6,455,ศรีบรรพต,ตะแพน,1,0,1,ศาลาประจ าหมู่บ้าน บ้านสวนโหนด,397,พัทลุง,อำเภอศรีบรรพต,ตะแพน,ศาลาประจำหมู่บ้าน บ้านสวนโหนด หมู่ที่ 1,7.6514478,99.9629591,2,158,location_fuzzy,0.875,1,ตะแพน|0
6,456,ศรีบรรพต,ตะแพน,2,1,2,โรงอาหารโรงเรียนวัดตะแพน,713,พัทลุง,อำเภอศรีบรรพต,ตะแพน,โรงอาหารโรงเรียนวัดตะแพน,7.6554624,99.8766586,2,159,location_exact_normalized,1.0,1,ตะแพน|1
6,457,ศรีบรรพต,ตะแพน,3,2,3,ศาลาประจ าหมู่บ้าน บ้านวังยาว,398,พัทลุง,อำเภอศรีบรรพต,ตะแพน,ศาลาประจำหมู่บ้าน บ้านวังยาว หมู่ที่ 3,7.639195399999998,99.8683073,2,160,location_fuzzy,0.871,1,ตะแพน|2
6,458,ศรีบรรพต,ตะแพน,4,3,4,ศาลาประจ าหมู่บ้าน บ้านห้วยครก,161,พัทลุง,อำเภอศรีบรรพต,ตะแพน,ศาลาประจำหมู่บ้าน บ้านห้วยครก หมู่ที่ 4,7.6452374,99.8090063,2,161,location_fuzzy,0.875,1,ตะแพน|3
6,459,ศรีบรรพต,ตะแพน,5,4,5,ศาลาประจ าหมู่บ้าน บ้านท่ายูง,633,พัทลุง,อำเภอศรีบรรพต,ตะแพน,ศาลาประจำหมู่บ้าน บ้านท่ายูง หมู่ที่ 5,7.618795599999999,99.8236533,2,162,location_fuzzy,0.871,1,ตะแพน|4
6,460,ศรีบรรพต,ตะแพน,6,5,6,ศาลาประจ าหมู่บ้าน บ้านหน้าควน,460,พัทลุง,อำเภอศรีบรรพต,ตะแพน,ศาลาประจำหมู่บ้าน บ้านหน้าควน หมู่ที่ 6,7.6508473,99.9437136,2,163,location_fuzzy,0.875,1,ตะแพน|5
6,461,ศรีบรรพต,ตะแพน,7,6,7,โรงอาหารโรงเรียนบ้านหัสคุณ,742,พัทลุง,อำเภอศรีบรรพต,ตะแพน,โรงอาหารโรงเรียนบ้านหัสคุณ,7.6497788,99.9285556,2,164,location_exact_normalized,1.0,1,ตะแพน|6
6,462,ศรีบรรพต,ตะแพน,8,7,8,ส านักสงฆ์บ้านท่าข้าม,389,พัทลุง,อำเภอศรีบรรพต,ตะแพน,สำนักสงฆ์บ้านท่าข้าม,7.6775386,99.8988081,2,165,location_exact_normalized,1.0,1,ตะแพน|7
7,463,ศรีบรรพต,ตะแพน,9,8,9,อาคารโรงเรียนบ้านสวนโหนด,429,พัทลุง,อำเภอศรีบรรพต,ตะแพน,อาคารโรงเรียนบ้านสวนโหนด,7.6514478,99.9629591,2,166,location_exact_normalized,1.0,1,ตะแพน|8
7,464,ศรีนครินทร์,ล าสินธุ์,1,0,1,ศาลาประจ าหมู่บ้านบ้านคลองหมวย,687,พัทลุง,อำเภอศรีนครินทร์,ลำสินธุ์,ศาลาประจำหมู่บ้านบ้านคลองหมวย,7.565728799999999,99.9318053,2,209,location_exact_normalized,1.0,1,ล าสินธุ์|0
7,465,ศรีนครินทร์,ล าสินธุ์,2,1,2,ศาลาประจ าหมู่บ้านบ้านสวนหมาก,488,พัทลุง,อำเภอศรีนครินทร์,ลำสินธุ์,ศาลาประจำหมู่บ้านบ้านสวนหมาก,7.5045591,99.9073986,2,210,location_exact_normalized,1.0,1,ล าสินธุ์|1
7,466,ศรีนครินทร์,ล าสินธุ์,3,2,3,ศาลาประจ าหมู่บ้านบ้านล าสินธุ์,635,พัทลุง,อำเภอศรีนครินทร์,ลำสินธุ์,ศาลาประจำหมู่บ้านบ้านลำสินธุ์,7.533063,99.937284,2,211,location_exact_normalized,1.0,1,ล าสินธุ์|2
7,467,ศรีนครินทร์,ล าสินธุ์,4,3,4,ศาลาประจ าหมู่บ้านบ้านห้วยท าผัง,261,พัทลุง,อำเภอศรีนครินทร์,ลำสินธุ์,ศาลาประจำหมู่บ้านบ้านห้วยทำผัง,7.5045591,99.9073986,2,212,location_exact_normalized,1.0,1,ล าสินธุ์|3
7,468,ศรีนครินทร์,ล าสินธุ์,5,4,5,ศาลาประจ าหมู่บ้านบ้านโหล๊ะไฟ,483,พัทลุง,อำเภอศรีนครินทร์,ลำสินธุ์,ศาลาประจำหมู่บ้านบ้านโหล๊ะไฟ,7.507218399999999,99.9070129,2,213,location_exact_normalized,1.0,1,ล าสินธุ์|4
7,469,ศรีนครินทร์,ล าสินธุ์,6,5,6,ศาลาประจ าหมู่บ้านบ้านโตน,690,พัทลุง,อำเภอศรีนครินทร์,ลำสินธุ์,ศาลาประจำหมู่บ้านบ้านโตน,7.501031,99.9085119,2,214,location_exact_normalized,1.0,1,ล าสินธุ์|5
7,470,ศรีนครินทร์,ล าสินธุ์,7,6,7,ศาลาประจ าหมู่บ้านบ้านขาม,716,พัทลุง,อำเภอศรีนครินทร์,ลำสินธุ์,ศาลาประจำหมู่บ้านบ้านขาม,7.508669999999999,99.921707,2,215,location_exact_normalized,1.0,1,ล าสินธุ์|6
7,471,ศรีนครินทร์,ล าสินธุ์,8,7,8,ศาลาประจ าหมู่บ้านบ้านล าสินธุ์เหนือ,728,พัทลุง,อำเภอศรีนครินทร์,ลำสินธุ์,ศาลาประจำหมู่บ้านบ้านลำสินธุ์เหนือ,7.533063,99.937284,2,216,location_exact_normalized,1.0,1,ล าสินธุ์|7
7,472,ศรีนครินทร์,ล าสินธุ์,9,8,9,ศาลาประจ าหมู่บ้านบ้านโหล๊ะอม,312,พัทลุง,อำเภอศรีนครินทร์,ลำสินธุ์,ศาลาประจำหมู่บ้านบ้านโหล๊ะอม,7.5045591,99.9073986,2,217,location_exact_normalized,1.0,1,ล าสินธุ์|8
7,473,ศรีนครินทร์,อ่างทอง,1,0,1,ศาลาประจ าหมู่บ้านบ้านประดู่,535,พัทลุง,อำเภอศรีนครินทร์,อ่างทอง,ศาลาประจำหมู่บ้านบ้านประดู่,7.5629896,99.9241575,2,201,location_exact_normalized,1.0,1,อ่างทอง|0
7,474,ศรีนครินทร์,อ่างทอง,2,1,2,ศาลาอเนกประสงค์บ้านสวนหลวง,490,พัทลุง,อำเภอศรีนครินทร์,อ่างทอง,ศาลาอเนกประสงค์บ้านสวนหลวง,7.5564909,99.9744535,2,202,location_exact_normalized,1.0,1,อ่างทอง|1
7,475,ศรีนครินทร์,อ่างทอง,3,2,3,ศาลาประจ าหมู่บ้านบ้านอ่างทอง,618,พัทลุง,อำเภอศรีนครินทร์,อ่างทอง,ศาลาประจำหมู่บ้านบ้านอ่างทอง,7.5564909,99.9744535,2,203,location_exact_normalized,1.0,1,อ่างทอง|2
7,476,ศรีนครินทร์,อ่างทอง,4,3,4,ศาลาอเนกประสงค์บ้านโหล๊ะหนุน,676,พัทลุง,อำเภอศรีนครินทร์,อ่างทอง,ศาลาอเนกประสงค์บ้านโหล๊ะหนุน,7.5505741,99.9603319,2,204,location_exact_normalized,1.0,1,อ่างทอง|3
7,477,ศรีนครินทร์,อ่างทอง,5,4,5,ศาลาเอนกประสงค์บ้านปากแพรก,347,พัทลุง,อำเภอศรีนครินทร์,อ่างทอง,ศาลาอเนกประสงค์บ้านปากแพรก,7.5564909,99.9744535,2,205,location_fuzzy,0.9615,1,อ่างทอง|4
7,478,ศรีนครินทร์,อ่างทอง,6,5,6,ศาลาประจ าหมู่บ้านบ้านเกาะเหรียง,272,พัทลุง,อำเภอศรีนครินทร์,อ่างทอง,ศาลาประจำหมู่บ้านบ้านเกาะเหรียง,7.5629896,99.9241575,2,206,location_exact_normalized,1.0,1,อ่างทอง|5
7,479,ศรีนครินทร์,อ่างทอง,7,6,7,ศาลาเอนกประสงค์บ้านต้นตอ,389,พัทลุง,อำเภอศรีนครินทร์,อ่างทอง,ศาลาอเนกประสงค์บ้านต้นตอ,7.5564909,99.9744535,2,207,location_fuzzy,0.9583,1,อ่างทอง|6
7,480,ศรีนครินทร์,อ่างทอง,8,7,8,ศาลาอเนกประสงค์บ้านเกาะขัน,279,พัทลุง,อำเภอศรีนครินทร์,อ่างทอง,ศาลาอเนกประสงค์บ้านเกาะขัน,7.5564909,99.9744535,2,208,location_exact_normalized,1.0,1,อ่างทอง|7
7,481,ศรีนครินทร์,บ้านนา(เทศบาล),1,0,1,ศาลาอเนกประสงค์  ร.ร.บ้านนาวง,837,พัทลุง,ท้องถิ่นเทศบาลตำบลบ้านนา,บ้านนา,ศาลาอเนกประสงค์ ร.ร.บ้านนาวง,7.586495599999999,99.8579768,2,242,location_exact_normalized,1.0,1,บ้านนา(เทศบาล)|0
7,482,ศรีนครินทร์,บ้านนา(เทศบาล),2,1,2,ศาลาประจ าหมู่บ้านบ้านล าใน,215,พัทลุง,ท้องถิ่นเทศบาลตำบลบ้านนา,บ้านนา,ศาลาประจำหมู่บ้านบ้านลำใน,7.55964,99.885151,2,243,location_exact_normalized,1.0,1,บ้านนา(เทศบาล)|1
7,483,ศรีนครินทร์,บ้านนา(เทศบาล),3,2,3,ศาลาการเปรียญวัดบ้านนา,652,พัทลุง,ท้องถิ่นเทศบาลตำบลบ้านนา,บ้านนา,ศาลาการเปรียญวัดบ้านนา,7.562269,99.9131441,2,244,location_exact_normalized,1.0,1,บ้านนา(เทศบาล)|2
7,484,ศรีนครินทร์,บ้านนา(เทศบาล),4,3,4,ศูนย์ส่งเสริมสุขภาพราษฎร,497,พัทลุง,ท้องถิ่นเทศบาลตำบลบ้านนา,บ้านนา,ศูนย์ส่งเสริมสุขภาพราษฎร,7.5640073,99.8794744,2,245,location_exact_normalized,1.0,1,บ้านนา(เทศบาล)|3
7,485,ศรีนครินทร์,บ้านนา(เทศบาล),5,4,5,ศาลาประจ าหมู่บ้านบ้านต้นไทร,389,พัทลุง,ท้องถิ่นเทศบาลตำบลบ้านนา,บ้านนา,ศาลาประจำหมู่บ้านบ้านต้นไทร,7.569812799999999,99.8929252,2,246,location_exact_normalized,1.0,1,บ้านนา(เทศบาล)|4
7,486,ศรีนครินทร์,บ้านนา(เทศบาล),6,5,6,ศาลาอเนกประสงค์บ้านตีนนา,534,พัทลุง,ท้องถิ่นเทศบาลตำบลบ้านนา,บ้านนา,ศาลาอเนกประสงค์บ้านตีนนา,7.5640073,99.8794744,2,247,location_exact_normalized,1.0,1,บ้านนา(เทศบาล)|5
7,487,ศรีนครินทร์,บ้านนา(เทศบาล),7,6,7,ศาลาอเนกประสงค์บ้านหนองเหรียง,492,พัทลุง,ท้องถิ่นเทศบาลตำบลบ้านนา,บ้านนา,ศาลาอเนกประสงค์บ้านหนองเหรียง,7.5621172,99.8859108,2,248,location_exact_normalized,1.0,1,บ้านนา(เทศบาล)|6
7,488,ศรีนครินทร์,บ้านนา(เทศบาล),8,7,8,ศาลาประจ าหมู่บ้านบ้านคอกเสือ,723,พัทลุง,ท้องถิ่นเทศบาลตำบลบ้านนา,บ้านนา,ศาลาประจำหมู่บ้านบ้านคอกเสือ,7.5640073,99.8794744,2,249,location_exact_normalized,1.0,1,บ้านนา(เทศบาล)|7
7,489,ศรีนครินทร์,บ้านนา(เทศบาล),9,8,9,ศาลาประจ าหมู่บ้านบ้านวงศ์,407,พัทลุง,ท้องถิ่นเทศบาลตำบลบ้านนา,บ้านนา,ศาลาประจำหมู่บ้านบ้านวงค์,7.5640073,99.8794744,2,250,location_fuzzy,0.96,1,บ้านนา(เทศบาล)|8
7,490,ศรีนครินทร์,บ้านนา(เทศบาล),10,9,10,ศาลาอเนกประสงค์บ้านป่าสน,424,พัทลุง,ท้องถิ่นเทศบาลตำบลบ้านนา,บ้านนา,ศาลาอเนกประสงค์บ้านป่าสน,7.5640073,99.8794744,2,251,location_exact_normalized,1.0,1,บ้านนา(เทศบาล)|9
7,491,ศรีนครินทร์,บ้านนา(เทศบาล),11,10,11,ศาลาประจ าหมู่บ้านบ้านน ้าใต้บ่อ,519,พัทลุง,ท้องถิ่นเทศบาลตำบลบ้านนา,บ้านนา,ศาลาประจำหมู่บ้านบ้านน้ำใต้บ่อ,7.576822099999999,99.8753746,2,252,location_exact_normalized,1.0,1,บ้านนา(เทศบาล)|10
7,492,ศรีนครินทร์,บ้านนา(เทศบาล),12,11,12,ที่ท าการกลุ่มสตรีบ้านล าในใต้,454,พัทลุง,ท้องถิ่นเทศบาลตำบลบ้านนา,บ้านนา,ที่ทำการกลุ่มแม่บ้านลำในใต้,7.5640073,99.8794744,2,253,location_fuzzy,0.8727,1,บ้านนา(เทศบาล)|11
7,493,ศรีนครินทร์,ชุมพล(เทศบาล),1,0,1,ศาลาประจ าหมู่บ้านบ้านชุมพล,732,พัทลุง,ท้องถิ่นเทศบาลตำบลชุมพล,ชุมพล,ศาลาประจำหมู่บ้านบ้านชุมพล,7.6050041,99.9493424,2,227,location_exact_normalized,1.0,1,ชุมพล(เทศบาล)|0
7,494,ศรีนครินทร์,ชุมพล(เทศบาล),2,1,2,ศาลาประจ าหมู่บ้านบ้านหนองปริง,432,พัทลุง,ท้องถิ่นเทศบาลตำบลชุมพล,ชุมพล,ศาลาประจำหมู่บ้านบ้านหนองปริง,7.6050041,99.9493424,2,228,location_exact_normalized,1.0,1,ชุมพล(เทศบาล)|1
7,495,ศรีนครินทร์,ชุมพล(เทศบาล),3,2,3,ศาลาประจ าหมู่บ้านบ้านหนองเสม็ด,434,พัทลุง,ท้องถิ่นเทศบาลตำบลชุมพล,ชุมพล,ศาลาประจำหมู่บ้านบ้านหนองเสม็ด,7.615725099999999,99.9576849,2,229,location_exact_normalized,1.0,1,ชุมพล(เทศบาล)|2
7,496,ศรีนครินทร์,ชุมพล(เทศบาล),4,3,3,ศาลาการเปรียญวัดล ากะ,816,พัทลุง,ท้องถิ่นเทศบาลตำบลชุมพล,ชุมพล,ศาลาการเปรียญวัดลำกะ,7.5827562,99.9618832,2,230,location_exact_normalized,1.0,1,ชุมพล(เทศบาล)|3
7,497,ศรีนครินทร์,ชุมพล(เทศบาล),5,4,4,ศาลาประจ าหมู่บ้านบ้านห้วยไทร,459,พัทลุง,ท้องถิ่นเทศบาลตำบลชุมพล,ชุมพล,ศาลาประจำหมู่บ้านบ้านห้วยไทร,7.615725099999999,99.9576849,2,231,location_exact_normalized,1.0,1,ชุมพล(เทศบาล)|4
8,498,ศรีนครินทร์,ชุมพล(เทศบาล),6,5,5,ศาลาประจ าหมู่บ้านบ้านหนองหาญ (หนองโหล๊ะ),617,พัทลุง,ท้องถิ่นเทศบาลตำบลชุมพล,ชุมพล,ศาลาประจำหมู่บ้านบ้านหนองหาญ (หนองโหล๊ะ),7.6050041,99.9493424,2,232,location_exact_normalized,1.0,1,ชุมพล(เทศบาล)|5
8,499,ศรีนครินทร์,ชุมพล(เทศบาล),7,6,6,ศาลาอเนกประสงค์บ้านทุ่งยวน,319,พัทลุง,ท้องถิ่นเทศบาลตำบลชุมพล,ชุมพล,ศาลาอเนกประสงค์บ้านทุ่งยวน,7.6050041,99.9493424,2,233,location_exact_normalized,1.0,1,ชุมพล(เทศบาล)|6
8,500,ศรีนครินทร์,ชุมพล(เทศบาล),8,7,7,ศาลาประจ าหมู่บ้านบ้านควนดินสอ,804,พัทลุง,ท้องถิ่นเทศบาลตำบลชุมพล,ชุมพล,ศาลาประจำหมู่บ้านบ้านควนดินสอ,7.6050041,99.9493424,2,234,location_exact_normalized,1.0,1,ชุมพล(เทศบาล)|7
8,501,ศรีนครินทร์,ชุมพล(เทศบาล),9,8,8,ศาลาอเนกประสงค์บ้านสวนโหนด,346,พัทลุง,ท้องถิ่นเทศบาลตำบลชุมพล,ชุมพล,ศาลาอเนกประสงค์บ้านสวนโหนด,7.650070299999999,99.9772486,2,235,location_exact_normalized,1.0,1,ชุมพล(เทศบาล)|8
8,502,ศรีนครินทร์,ชุมพล(เทศบาล),10,9,9,ศาลาประจ าหมู่บ้านบ้านหนองหว้า,401,พัทลุง,ท้องถิ่นเทศบาลตำบลชุมพล,ชุมพล,ศาลาประจำหมู่บ้านบ้านหนองหว้า,17.0245089,102.9780981,2,236,location_exact_normalized,1.0,1,ชุมพล(เทศบาล)|9
8,503,ศรีนครินทร์,ชุมพล(เทศบาล),11,10,10,ศาลาประจ าหมู่บ้านบ้านล ากะ,650,พัทลุง,ท้องถิ่นเทศบาลตำบลชุมพล,ชุมพล,ศาลาประจำหมู่บ้านบ้านลำกะ,7.6050041,99.9493424,2,237,location_exact_normalized,1.0,1,ชุมพล(เทศบาล)|10
8,504,ศรีนครินทร์,ชุมพล(เทศบาล),12,11,11,ศาลาประจ าหมู่บ้านบ้านต้นธง,297,พัทลุง,ท้องถิ่นเทศบาลตำบลชุมพล,ชุมพล,ศาลาประจำหมู่บ้านบ้านต้นธง,7.6050041,99.9493424,2,238,location_exact_normalized,1.0,1,ชุมพล(เทศบาล)|11
8,505,ศรีนครินทร์,ชุมพล(เทศบาล),13,12,12,ศาลาประจ าหมู่บ้านบ้านนารา,300,พัทลุง,ท้องถิ่นเทศบาลตำบลชุมพล,ชุมพล,ศาลาประจำหมู่บ้านบ้านนารา,7.615725099999999,99.9576849,2,239,location_exact_normalized,1.0,1,ชุมพล(เทศบาล)|12
8,506,ศรีนครินทร์,ชุมพล(เทศบาล),14,13,13,ศาลาประจ าหมู่บ้านบ้านหนองโหรง,335,พัทลุง,ท้องถิ่นเทศบาลตำบลชุมพล,ชุมพล,ศาลาประจำหมู่บ้านบ้านหนองโหรง,7.615725099999999,99.9576849,2,240,location_exact_normalized,1.0,1,ชุมพล(เทศบาล)|13
